Data,Hora,Localização,TipoGeométrico,NomePonto,Eixo,Nominal,Medido,Desvio,Tol+,Tol-
18/03/2024,11:54:50,N/D,CÍRCULO,CÍRCULO_7,X,2240.01,2239.59,-0.42,1.0,-1.0
18/03/2024,11:54:50,N/D,CÍRCULO,CÍRCULO_7,Z,49.78,49.75,-0.03,1.0,-1.0
18/03/2024,11:54:50,N/D,CÍRCULO,CÍRCULO_19,X,2076.34,2075.82,-0.52,0.8,-0.8
18/03/2024,11:54:50,N/D,CÍRCULO,CÍRCULO_19,Y,735.68,735.99,0.31,0.8,-0.8
18/03/2024,11:54:50,N/D,CÍRCULO,CÍRCULO_20,X,1956.2,1955.62,-0.58,0.8,-0.8
18/03/2024,11:54:50,N/D,CÍRCULO,CÍRCULO_20,Y,731.25,731.99,0.73,0.8,-0.8
18/03/2024,11:54:50,N/D,CÍRCULO,CÍRCULO_6,X,1826.21,1825.82,-0.4,0.8,-0.8
18/03/2024,11:54:50,N/D,CÍRCULO,CÍRCULO_6,Y,727.31,728.44,1.13,0.8,-0.8
18/03/2024,11:54:50,N/D,CÍRCULO,CÍRCULO_18,X,968.73,968.94,0.21,1.0,-1.0
18/03/2024,11:54:50,N/D,CÍRCULO,CÍRCULO_18,Y,712.09,713.06,0.96,1.0,-1.0
18/03/2024,11:54:50,N/D,CÍRCULO,CÍRCULO_16,X,748.55,748.73,0.18,0.8,-0.8
18/03/2024,11:54:50,N/D,CÍRCULO,CÍRCULO_16,Y,712.58,713.53,0.95,0.8,-0.8
18/03/2024,11:54:50,N/D,CÍRCULO,CÍRCULO_8,X,1439.37,1439.67,0.29,0.7,-0.7
18/03/2024,11:54:50,N/D,CÍRCULO,CÍRCULO_8,Z,4.51,4.21,-0.3,0.7,-0.7
18/03/2024,11:54:50,N/D,CÍRCULO,CÍRCULO_9,X,795.0,795.12,0.12,0.8,-0.8
18/03/2024,11:54:50,N/D,CÍRCULO,CÍRCULO_9,Z,-4.6,-4.51,0.09,0.8,-0.8
18/03/2024,11:54:50,N/D,CÍRCULO,CÍRCULO_10,X,705.0,705.11,0.11,1.0,-1.0
18/03/2024,11:54:50,N/D,CÍRCULO,CÍRCULO_10,Z,19.81,19.62,-0.19,1.0,-1.0
18/03/2024,11:54:50,N/D,CÍRCULO,CÍRCULO_11,X,610.0,610.52,0.52,1.0,-1.0
18/03/2024,11:54:50,N/D,CÍRCULO,CÍRCULO_11,Z,-4.32,-4.81,-0.49,1.0,-1.0
18/03/2024,11:54:50,N/D,CÍRCULO,CÍRCULO_13,X,445.0,445.06,0.06,1.0,-1.0
18/03/2024,11:54:50,N/D,CÍRCULO,CÍRCULO_13,Z,10.81,10.79,-0.02,1.0,-1.0
18/03/2024,11:54:50,N/D,CÍRCULO,CÍRCULO_14,X,558.68,558.88,0.2,1.0,-1.0
18/03/2024,11:54:50,N/D,CÍRCULO,CÍRCULO_14,Y,648.91,649.19,0.28,1.0,-1.0
18/03/2024,11:54:50,N/D,SLOT,RETÂNGULO_1,X,1560.25,1560.36,0.11,1.0,-1.0
18/03/2024,11:54:50,N/D,SLOT,RETÂNGULO_1,Y,711.9,712.13,0.23,1.0,-1.0
18/03/2024,11:54:50,N/D,SLOT,RETÂNGULO_2,X,1560.01,1560.12,0.11,1.0,-1.0
18/03/2024,11:54:50,N/D,SLOT,RETÂNGULO_2,Y,670.85,671.48,0.63,1.0,-1.0
18/03/2024,11:54:50,N/D,SLOT,RETÂNGULO_3,X,1444.32,1444.52,0.2,1.0,-1.0
18/03/2024,11:54:50,N/D,SLOT,RETÂNGULO_3,Z,-17.53,-17.61,-0.08,1.0,-1.0
18/03/2024,11:54:50,N/D,SLOT,RETÂNGULO_4,X,1125.08,1125.29,0.21,1.0,-1.0
18/03/2024,11:54:50,N/D,SLOT,RETÂNGULO_4,Y,670.5,671.6,1.1,1.0,-1.0
18/03/2024,11:54:50,N/D,SLOT,RETÂNGULO_5,X,925.0,925.31,0.31,1.0,-1.0
18/03/2024,11:54:50,N/D,SLOT,RETÂNGULO_5,Y,711.03,711.89,0.86,1.0,-1.0
18/03/2024,11:54:50,N/D,SLOT,RETÂNGULO_6,X,925.08,925.32,0.24,1.0,-1.0
18/03/2024,11:54:50,N/D,SLOT,RETÂNGULO_6,Y,670.5,671.5,1.01,1.0,-1.0
18/03/2024,11:54:50,N/D,SLOT,RETÂNGULO_7,X,725.0,725.24,0.24,1.0,-1.0
18/03/2024,11:54:50,N/D,SLOT,RETÂNGULO_7,Y,711.87,712.3,0.43,1.0,-1.0
18/03/2024,11:54:50,N/D,SLOT,OBLONGO_1,X,1613.28,1613.17,-0.11,0.8,-0.8
18/03/2024,11:54:50,N/D,SLOT,OBLONGO_1,Z,19.15,19.65,0.5,0.8,-0.8
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_108,Y,696.42,696.44,0.01,1.0,-0.0
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_109,Y,696.42,696.5,0.07,1.0,-0.0
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_110,Y,696.42,696.58,0.16,1.0,-0.0
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_111,Y,696.42,696.61,0.19,1.0,-0.0
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_113,Y,731.74,732.07,0.33,1.0,-0.0
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_114,Y,731.77,732.26,0.48,1.0,-0.0
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_115,Y,731.76,732.29,0.53,1.0,-0.0
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_116,Y,736.91,738.02,1.11,1.0,-0.0
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_117,Y,736.91,737.99,1.08,1.0,-0.0
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_118,Y,739.41,740.39,0.98,1.0,-0.0
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_120,Y,742.21,743.27,1.05,1.0,-0.0
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_121,Y,742.22,743.46,1.24,1.0,-0.0
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_122,Y,744.27,744.55,0.27,1.0,-0.0
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_124,Y,744.67,745.11,0.43,1.0,-0.0
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_125,Y,747.45,747.85,0.4,1.0,-0.0
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_126,Y,747.45,747.78,0.33,1.0,-0.0
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_127,Y,750.08,750.27,0.18,1.0,-0.0
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_128,Y,750.1,750.2,0.1,1.0,-0.0
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_30,Y,744.16,744.63,0.47,1.0,-0.0
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_129,Y,751.51,751.6,0.09,1.0,-0.0
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_130,Y,751.58,751.7,0.12,1.0,-0.0
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_131,Y,751.58,751.41,-0.16,1.0,-0.0
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_132,Y,751.58,751.57,-0.01,1.0,-0.0
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_19,Y,739.81,741.0,1.19,1.0,-0.0
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_133,Y,751.58,752.09,0.52,1.0,-0.0
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_134,Y,750.11,750.67,0.56,1.0,-0.0
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_135,Y,731.43,731.76,0.33,1.0,-0.0
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_136,Y,716.07,715.05,-1.02,1.0,-0.0
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_137,Y,715.92,714.35,-1.57,1.0,-0.0
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_138,Y,712.69,712.08,-0.6,1.0,-0.0
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_139,Y,713.34,713.98,0.64,1.0,-0.0
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_140,Y,713.04,713.49,0.45,1.0,-0.0
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_141,Y,710.19,710.87,0.68,1.0,-0.0
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_31,Y,706.15,706.69,0.54,1.0,-0.0
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_142,Y,707.68,707.91,0.23,1.0,-0.0
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_143,Y,706.83,707.29,0.46,1.0,-0.0
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_145,Y,703.3,703.67,0.37,1.0,-0.0
18/03/2024,11:54:50,N/D,PONTO,PTO_SUPERF_146,Y,700.49,701.17,0.68,1.0,-0.0
