Data,Hora,Localização,TipoGeométrico,NomePonto,Eixo,Nominal,Medido,Desvio,Tol+,Tol-
22/03/2024,14:46:27,N/D,CÍRCULO,CÍRCULO_7,X,2240.01,2239.61,-0.4,1.0,-1.0
22/03/2024,14:46:27,N/D,CÍRCULO,CÍRCULO_7,Z,49.78,49.82,0.03,1.0,-1.0
22/03/2024,14:46:27,N/D,CÍRCULO,CÍRCULO_19,X,2076.34,2075.86,-0.48,0.8,-0.8
22/03/2024,14:46:27,N/D,CÍRCULO,CÍRCULO_19,Y,735.68,735.98,0.3,0.8,-0.8
22/03/2024,14:46:27,N/D,CÍRCULO,CÍRCULO_20,X,1956.2,1955.67,-0.53,0.8,-0.8
22/03/2024,14:46:27,N/D,CÍRCULO,CÍRCULO_20,Y,731.25,731.99,0.73,0.8,-0.8
22/03/2024,14:46:27,N/D,CÍRCULO,CÍRCULO_6,X,1826.21,1825.86,-0.35,0.8,-0.8
22/03/2024,14:46:27,N/D,CÍRCULO,CÍRCULO_6,Y,727.31,728.47,1.16,0.8,-0.8
22/03/2024,14:46:27,N/D,CÍRCULO,CÍRCULO_18,X,968.73,968.93,0.2,1.0,-1.0
22/03/2024,14:46:27,N/D,CÍRCULO,CÍRCULO_18,Y,712.09,713.06,0.97,1.0,-1.0
22/03/2024,14:46:27,N/D,CÍRCULO,CÍRCULO_16,X,748.55,748.74,0.19,0.8,-0.8
22/03/2024,14:46:27,N/D,CÍRCULO,CÍRCULO_16,Y,712.58,713.53,0.96,0.8,-0.8
22/03/2024,14:46:27,N/D,CÍRCULO,CÍRCULO_8,X,1439.37,1439.54,0.17,0.7,-0.7
22/03/2024,14:46:27,N/D,CÍRCULO,CÍRCULO_8,Z,4.51,4.68,0.17,0.7,-0.7
22/03/2024,14:46:27,N/D,CÍRCULO,CÍRCULO_9,X,795.0,795.05,0.05,0.8,-0.8
22/03/2024,14:46:27,N/D,CÍRCULO,CÍRCULO_9,Z,-4.6,-4.56,0.04,0.8,-0.8
22/03/2024,14:46:27,N/D,CÍRCULO,CÍRCULO_10,X,705.0,705.08,0.08,1.0,-1.0
22/03/2024,14:46:27,N/D,CÍRCULO,CÍRCULO_10,Z,19.81,19.63,-0.18,1.0,-1.0
22/03/2024,14:46:27,N/D,CÍRCULO,CÍRCULO_11,X,610.0,610.52,0.52,1.0,-1.0
22/03/2024,14:46:27,N/D,CÍRCULO,CÍRCULO_11,Z,-4.32,-4.78,-0.46,1.0,-1.0
22/03/2024,14:46:27,N/D,CÍRCULO,CÍRCULO_13,X,445.0,444.99,-0.01,1.0,-1.0
22/03/2024,14:46:27,N/D,CÍRCULO,CÍRCULO_13,Z,10.81,10.72,-0.09,1.0,-1.0
22/03/2024,14:46:27,N/D,CÍRCULO,CÍRCULO_14,X,558.68,558.85,0.17,1.0,-1.0
22/03/2024,14:46:27,N/D,CÍRCULO,CÍRCULO_14,Y,648.91,649.39,0.48,1.0,-1.0
22/03/2024,14:46:27,N/D,SLOT,RETÂNGULO_1,X,1560.25,1560.33,0.08,1.0,-1.0
22/03/2024,14:46:27,N/D,SLOT,RETÂNGULO_1,Y,711.9,712.13,0.23,1.0,-1.0
22/03/2024,14:46:27,N/D,SLOT,RETÂNGULO_2,X,1560.01,1560.1,0.09,1.0,-1.0
22/03/2024,14:46:27,N/D,SLOT,RETÂNGULO_2,Y,670.85,671.48,0.63,1.0,-1.0
22/03/2024,14:46:27,N/D,SLOT,RETÂNGULO_3,X,1444.32,1444.43,0.11,1.0,-1.0
22/03/2024,14:46:27,N/D,SLOT,RETÂNGULO_3,Z,-17.53,-17.61,-0.08,1.0,-1.0
22/03/2024,14:46:27,N/D,SLOT,RETÂNGULO_4,X,1125.08,1125.27,0.19,1.0,-1.0
22/03/2024,14:46:27,N/D,SLOT,RETÂNGULO_4,Y,670.5,671.69,1.2,1.0,-1.0
22/03/2024,14:46:27,N/D,SLOT,RETÂNGULO_5,X,925.0,925.26,0.26,1.0,-1.0
22/03/2024,14:46:27,N/D,SLOT,RETÂNGULO_5,Y,711.03,711.88,0.85,1.0,-1.0
22/03/2024,14:46:27,N/D,SLOT,RETÂNGULO_6,X,925.08,925.3,0.22,1.0,-1.0
22/03/2024,14:46:27,N/D,SLOT,RETÂNGULO_6,Y,670.5,671.53,1.04,1.0,-1.0
22/03/2024,14:46:27,N/D,SLOT,RETÂNGULO_7,X,725.0,725.19,0.19,1.0,-1.0
22/03/2024,14:46:27,N/D,SLOT,RETÂNGULO_7,Y,711.87,712.33,0.46,1.0,-1.0
22/03/2024,14:46:27,N/D,SLOT,OBLONGO_1,X,1613.28,1613.13,-0.14,0.8,-0.8
22/03/2024,14:46:27,N/D,SLOT,OBLONGO_1,Z,19.15,19.72,0.57,0.8,-0.8
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_108,Y,696.42,696.46,0.04,1.0,-0.0
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_109,Y,696.42,696.5,0.07,1.0,-0.0
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_110,Y,696.42,696.6,0.18,1.0,-0.0
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_111,Y,696.42,696.6,0.18,1.0,-0.0
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_113,Y,731.74,732.07,0.33,1.0,-0.0
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_114,Y,731.77,732.25,0.48,1.0,-0.0
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_115,Y,731.76,732.29,0.53,1.0,-0.0
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_116,Y,736.91,738.0,1.09,1.0,-0.0
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_117,Y,736.91,737.95,1.04,1.0,-0.0
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_118,Y,739.41,740.35,0.94,1.0,-0.0
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_120,Y,742.21,743.26,1.04,1.0,-0.0
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_121,Y,742.22,743.43,1.2,1.0,-0.0
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_122,Y,744.27,744.58,0.3,1.0,-0.0
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_124,Y,744.67,745.17,0.5,1.0,-0.0
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_125,Y,747.45,747.86,0.4,1.0,-0.0
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_126,Y,747.45,747.77,0.32,1.0,-0.0
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_127,Y,750.08,750.25,0.17,1.0,-0.0
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_128,Y,750.1,750.18,0.08,1.0,-0.0
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_30,Y,744.16,744.65,0.49,1.0,-0.0
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_129,Y,751.51,751.6,0.1,1.0,-0.0
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_130,Y,751.58,751.72,0.14,1.0,-0.0
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_131,Y,751.58,751.44,-0.13,1.0,-0.0
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_132,Y,751.58,751.6,0.02,1.0,-0.0
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_19,Y,739.81,741.0,1.18,1.0,-0.0
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_133,Y,751.58,752.08,0.5,1.0,-0.0
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_134,Y,750.11,750.66,0.55,1.0,-0.0
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_135,Y,731.43,731.71,0.28,1.0,-0.0
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_136,Y,716.07,715.0,-1.07,1.0,-0.0
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_137,Y,715.92,714.33,-1.59,1.0,-0.0
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_138,Y,712.69,712.11,-0.58,1.0,-0.0
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_139,Y,713.34,713.94,0.6,1.0,-0.0
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_140,Y,713.04,713.48,0.44,1.0,-0.0
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_141,Y,710.19,710.89,0.69,1.0,-0.0
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_31,Y,706.15,706.7,0.55,1.0,-0.0
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_142,Y,707.68,707.94,0.25,1.0,-0.0
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_143,Y,706.83,707.27,0.44,1.0,-0.0
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_145,Y,703.3,703.68,0.39,1.0,-0.0
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_146,Y,700.49,701.19,0.69,1.0,-0.0
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_147,Y,699.27,699.97,0.71,1.0,-0.0
22/03/2024,14:46:27,N/D,PONTO,PNT_BORDA_19,Y,731.74,731.83,0.09,1.0,-0.0
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_148,Y,697.9,698.63,0.72,1.0,-0.0
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_149,Y,696.42,697.0,0.58,1.0,-0.0
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_150,Y,696.42,696.81,0.38,1.0,-0.0
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_36,Y,690.64,691.41,0.78,0.7,-0.7
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_37,Y,689.56,689.92,0.36,0.7,-0.7
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_38,Y,682.92,683.52,0.6,0.7,-0.7
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_39,Y,678.58,679.13,0.55,0.7,-0.7
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_40,Y,677.9,677.65,-0.24,0.7,-0.7
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_41,Y,671.8,671.75,-0.05,0.7,-0.7
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_42,Y,655.76,656.56,0.8,0.7,-0.7
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_43,Y,652.61,653.45,0.84,0.7,-0.7
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_44,Y,640.96,641.75,0.8,0.7,-0.7
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_45,Y,635.83,636.63,0.79,0.7,-0.7
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_46,Y,641.32,641.91,0.6,0.7,-0.7
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_47,Y,636.07,636.88,0.8,0.7,-0.7
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_48,Y,641.18,641.79,0.61,0.7,-0.7
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_49,Y,636.24,636.98,0.73,0.7,-0.7
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_50,Y,642.92,643.19,0.26,0.7,-0.7
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_51,Y,638.57,638.79,0.22,0.7,-0.7
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_77,Y,639.74,640.47,0.73,0.7,-0.7
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_78,Y,634.34,634.84,0.5,0.7,-0.7
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_79,Y,639.27,639.87,0.59,0.7,-0.7
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_80,Y,636.24,636.76,0.52,0.7,-0.7
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_81,Y,640.63,641.25,0.62,0.7,-0.7
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_82,Y,640.21,640.67,0.46,0.7,-0.7
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_83,Y,637.4,637.8,0.41,0.7,-0.7
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_84,Y,634.34,634.78,0.44,0.7,-0.7
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_85,Y,634.98,635.5,0.52,0.7,-0.7
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_86,Y,636.78,637.3,0.51,0.7,-0.7
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_87,Y,636.78,637.28,0.5,0.7,-0.7
22/03/2024,14:46:27,N/D,PONTO,PTO_SUPERF_73,Y,635.17,635.58,0.41,0.7,-0.7
