Data,Hora,Localização,TipoGeométrico,NomePonto,Eixo,Nominal,Medido,Desvio,Tol+,Tol-
07/01/2026,16:55:02,LOC23,CÍRCULO,28359,Y,830.08,829.56,-0.52,0.5,-0.5
07/01/2026,16:55:02,LOC23,CÍRCULO,28359,Z,273.81,273.75,-0.06,0.5,-0.5
07/01/2026,16:55:02,LOC62,CÍRCULO,28354,Y,821.91,822.18,0.27,0.5,-0.5
07/01/2026,16:55:02,LOC62,CÍRCULO,28354,Z,648.15,647.98,-0.17,0.5,-0.5
07/01/2026,16:55:02,LOC63,CÍRCULO,CÍR5,Y,778.0,777.76,-0.24,1.0,-1.0
07/01/2026,16:55:02,LOC63,CÍRCULO,CÍR5,Z,405.75,405.95,0.2,1.0,-1.0
07/01/2026,16:55:02,LOC64,SLOT,SLTR1,Y,778.96,778.59,-0.37,1.0,-1.0
07/01/2026,16:55:02,LOC64,SLOT,SLTR1,Z,361.9,361.98,0.08,1.0,-1.0
07/01/2026,16:55:02,LOC65,CÍRCULO,CÍR4,Y,745.94,745.79,-0.15,1.0,-1.0
07/01/2026,16:55:02,LOC65,CÍRCULO,CÍR4,Z,579.71,579.99,0.28,1.0,-1.0
07/01/2026,16:55:02,LOC66,CÍRCULO,CÍR3,Y,750.37,750.11,-0.26,1.0,-1.0
07/01/2026,16:55:02,LOC66,CÍRCULO,CÍR3,Z,427.84,427.8,-0.04,1.0,-1.0
07/01/2026,16:55:02,N/D,N/D,N/D,M,8.17,7.37,-0.79,0.8,-0.8
07/01/2026,16:55:02,N/D,N/D,N/D,M,374.34,374.23,-0.11,0.8,-0.8
07/01/2026,16:55:02,LOC67,PONTO,PNT15,T,0.0,0.02,0.02,0.5,-0.5
07/01/2026,16:55:02,LOC68,PONTO,PNT16,T,0.0,0.01,0.01,0.5,-0.5
07/01/2026,16:55:02,LOC69,PONTO,PNT17,T,0.0,0.22,0.22,0.5,-0.5
07/01/2026,16:55:02,LOC70,PONTO,PNT18,T,0.0,0.4,0.4,0.5,-0.5
07/01/2026,16:55:02,LOC71,PONTO,PNT19,T,0.0,-0.11,-0.11,0.5,-0.5
07/01/2026,16:55:02,LOC72,PONTO,PNT20,T,0.0,0.5,0.5,0.5,-0.5
07/01/2026,16:55:02,LOC73,PONTO,PNT21,T,0.0,0.03,0.03,0.5,-0.5
07/01/2026,16:55:02,LOC74,PONTO,PNT22,T,0.0,0.25,0.25,0.5,-0.5
07/01/2026,16:55:02,LOC75,PONTO,PNT23,T,0.0,0.08,0.08,0.5,-0.5
07/01/2026,16:55:02,LOC76,PONTO,PNT24,T,0.0,0.33,0.33,0.5,-0.5
07/01/2026,16:55:02,LOC77,PONTO,PNT25,T,0.0,0.11,0.11,0.5,-0.5
07/01/2026,16:55:02,LOC78,PONTO,PNT26,T,0.0,-0.03,-0.03,0.5,-0.5
07/01/2026,16:55:02,LOC79,PONTO,PNT27,T,0.0,-0.57,-0.57,0.5,-0.5
07/01/2026,16:55:02,LOC80,PONTO,PNT28,T,0.0,-0.33,-0.33,0.5,-0.5
07/01/2026,16:55:02,LOC81,PONTO,PNT29,T,0.0,-0.52,-0.52,0.5,-0.5
07/01/2026,16:55:02,LOC82,PONTO,PNT30,T,0.0,-0.13,-0.13,0.5,-0.5
07/01/2026,16:55:02,LOC83,PONTO,PNT31,T,0.0,-1.2,-1.2,0.5,-0.5
07/01/2026,16:55:02,LOC84,PONTO,PNT32,T,0.0,-0.2,-0.2,0.5,-0.5
07/01/2026,16:55:02,LOC85,PONTO,PNT33,T,0.0,-0.26,-0.26,0.5,-0.5
07/01/2026,16:55:02,LOC86,PONTO,PNT34,T,0.0,-0.05,-0.05,0.5,-0.5
07/01/2026,16:55:02,LOC87,PONTO,PNT35,T,0.0,0.13,0.13,0.5,-0.5
07/01/2026,16:55:02,LOC88,PONTO,PNT36,T,0.0,-0.14,-0.14,0.5,-0.5
07/01/2026,16:55:02,LOC89,PONTO,PNT37,T,0.0,0.01,0.01,0.5,-0.5
07/01/2026,16:55:02,LOC90,PONTO,PNT38,T,0.0,0.23,0.23,0.5,-0.5
07/01/2026,16:55:02,LOC91,PONTO,PNT39,T,0.0,0.12,0.12,0.5,-0.5
07/01/2026,16:55:02,LOC92,PONTO,PNT40,T,0.0,0.64,0.64,0.5,-0.5
07/01/2026,16:55:02,LOC93,PONTO,PNT41,T,0.0,0.29,0.29,0.5,-0.5
07/01/2026,16:55:02,LOC94,PONTO,PNT42,T,0.0,-0.82,-0.82,0.5,-0.5
07/01/2026,16:55:02,LOC95,PONTO,PNT43,T,0.0,0.21,0.21,0.5,-0.5
07/01/2026,16:55:02,LOC96,PONTO,PNT44,T,0.0,1.32,1.32,0.5,-0.5
07/01/2026,16:55:02,LOC97,PONTO,PNT45,T,0.0,0.26,0.26,0.5,-0.5
07/01/2026,16:55:02,LOC98,PONTO,PNT46,T,0.0,0.25,0.25,0.5,-0.5
07/01/2026,16:55:02,LOC99,PONTO,PNT47,T,0.0,-0.61,-0.61,0.5,-0.5
07/01/2026,16:55:02,LOC100,PONTO,PNT48,T,0.0,0.08,0.08,0.5,-0.5
07/01/2026,16:55:02,LOC101,PONTO,PNT49,T,0.0,-0.72,-0.72,0.5,-0.5
07/01/2026,16:55:02,LOC102,PONTO,PNT51,T,0.0,-0.77,-0.77,0.5,-0.5
07/01/2026,16:55:02,LOC103,PONTO,PNT52,T,0.0,-0.5,-0.5,0.5,-0.5
07/01/2026,16:55:02,LOC104,PONTO,PNT53,T,0.0,-1.41,-1.41,0.5,-0.5
07/01/2026,16:55:02,LOC105,PONTO,PNT54,T,0.0,-0.79,-0.79,0.5,-0.5
07/01/2026,16:55:02,LOC106,PONTO,PNT55,T,0.0,-1.0,-1.0,0.5,-0.5
07/01/2026,16:55:02,LOC107,PONTO,PNT56,T,0.0,-0.61,-0.61,0.5,-0.5
07/01/2026,16:55:02,LOC108,PONTO,PNT57,T,0.0,-0.97,-0.97,0.5,-0.5
07/01/2026,16:55:02,LOC109,PONTO,PNT58,T,0.0,-0.66,-0.66,0.5,-0.5
07/01/2026,16:55:02,LOC110,PONTO,PNT59,T,0.0,-0.07,-0.07,0.5,-0.5
07/01/2026,16:55:02,LOC111,PONTO,PNT60,T,0.0,-0.18,-0.18,0.5,-0.5
07/01/2026,16:55:02,LOC112,PONTO,PNT9 BORDA,T,0.0,0.19,0.19,0.5,-0.5
07/01/2026,16:55:02,LOC113,PONTO,PNT8 BORDA,T,0.0,0.07,0.07,0.5,-0.5
07/01/2026,16:55:02,LOC114,PONTO,PNT7 BORDA,T,0.0,-0.29,-0.29,0.5,-0.5
07/01/2026,16:55:02,LOC115,PONTO,PNT6 BORDA,T,0.0,-0.45,-0.45,0.5,-0.5
07/01/2026,16:55:02,LOC116,PONTO,PNT5 BORDA,T,0.0,-0.12,-0.12,0.5,-0.5
07/01/2026,16:55:02,LOC117,PONTO,PNT4 BORDA,T,0.0,-0.04,-0.04,0.5,-0.5
07/01/2026,16:55:02,LOC118,PONTO,PNT3 BORDA,T,0.0,-0.23,-0.23,0.5,-0.5
07/01/2026,16:55:02,LOC119,PONTO,PNT21 BORDA,T,0.0,0.28,0.28,0.5,-0.5
07/01/2026,16:55:02,LOC120,PONTO,PNT20 BORDA,T,0.0,-0.12,-0.12,0.5,-0.5
07/01/2026,16:55:02,LOC121,PONTO,PNT2 BORDA,T,0.0,-0.19,-0.19,0.5,-0.5
07/01/2026,16:55:02,LOC122,PONTO,PNT19 BORDA,T,0.0,0.19,0.19,0.5,-0.5
07/01/2026,16:55:02,LOC123,PONTO,PNT18 BORDA,T,0.0,-0.13,-0.13,0.5,-0.5
07/01/2026,16:55:02,LOC124,PONTO,PNT17 BORDA,T,0.0,-1.36,-1.36,0.5,-0.5
07/01/2026,16:55:02,LOC125,PONTO,PNT16 BORDA,T,0.0,-0.96,-0.96,0.5,-0.5
07/01/2026,16:55:02,LOC126,PONTO,PNT15 BPRDA,T,0.0,-0.44,-0.44,0.5,-0.5
07/01/2026,16:55:02,LOC127,PONTO,PNT14 BORDA,T,0.0,0.03,0.03,0.5,-0.5
07/01/2026,16:55:02,LOC128,PONTO,PNT13 BORDA,T,0.0,-0.8,-0.8,0.5,-0.5
07/01/2026,16:55:02,LOC129,PONTO,PNT12 BORDA,T,0.0,-0.72,-0.72,0.5,-0.5
07/01/2026,16:55:02,LOC130,PONTO,PNT11 BORDA,T,0.0,-0.46,-0.46,0.5,-0.5
