Data,Hora,Localização,TipoGeométrico,NomePonto,Eixo,Nominal,Medido,Desvio,Tol+,Tol-
16/01/2026,13:35:25,LOC23,CÍRCULO,28359,Y,830.08,829.27,-0.8,0.5,-0.5
16/01/2026,13:35:25,LOC23,CÍRCULO,28359,Z,273.81,273.42,-0.38,0.5,-0.5
16/01/2026,13:35:25,LOC62,CÍRCULO,28354,Y,821.91,823.52,1.61,0.5,-0.5
16/01/2026,13:35:25,LOC62,CÍRCULO,28354,Z,648.15,647.73,-0.42,0.5,-0.5
16/01/2026,13:35:25,LOC63,CÍRCULO,CÍR5,X,1575.12,1574.75,-0.37,0.5,-0.5
16/01/2026,13:35:25,LOC63,CÍRCULO,CÍR5,Y,778.0,777.36,-0.64,0.5,-0.5
16/01/2026,13:35:25,LOC63,CÍRCULO,CÍR5,Z,405.75,405.78,0.03,0.5,-0.5
16/01/2026,13:35:25,LOC64,SLOT,SLTR1,X,1571.67,1571.27,-0.4,1.0,-1.0
16/01/2026,13:35:25,LOC64,SLOT,SLTR1,Y,778.96,777.91,-1.05,1.0,-1.0
16/01/2026,13:35:25,LOC64,SLOT,SLTR1,Z,361.9,361.88,-0.01,1.0,-1.0
16/01/2026,13:35:25,LOC65,CÍRCULO,CÍR4,X,1637.22,1635.98,-1.24,1.0,-1.0
16/01/2026,13:35:25,LOC65,CÍRCULO,CÍR4,Y,745.94,745.98,0.05,1.0,-1.0
16/01/2026,13:35:25,LOC65,CÍRCULO,CÍR4,Z,579.71,579.75,0.04,1.0,-1.0
16/01/2026,13:35:25,LOC66,CÍRCULO,CÍR3,X,1622.23,1621.83,-0.39,1.0,-1.0
16/01/2026,13:35:25,LOC66,CÍRCULO,CÍR3,Y,750.37,749.55,-0.81,1.0,-1.0
16/01/2026,13:35:25,LOC66,CÍRCULO,CÍR3,Z,427.84,427.68,-0.15,1.0,-1.0
16/01/2026,13:35:25,LOC25,SLOT,SLTQ1,X,1607.11,1606.42,-0.69,1.0,-1.0
16/01/2026,13:35:25,LOC25,SLOT,SLTQ1,Y,770.84,770.78,-0.07,1.0,-1.0
16/01/2026,13:35:25,LOC25,SLOT,SLTQ1,Z,496.72,496.64,-0.08,1.0,-1.0
16/01/2026,13:35:25,N/D,N/D,N/D,M,8.17,5.76,-2.41,0.8,-0.8
16/01/2026,13:35:25,N/D,N/D,N/D,M,374.34,374.31,-0.04,0.8,-0.8
16/01/2026,13:35:25,LOC67,PONTO,PNT15,T,0.0,0.09,0.09,0.5,-0.5
16/01/2026,13:35:25,LOC68,PONTO,PNT16,T,0.0,-0.04,-0.04,0.5,-0.5
16/01/2026,13:35:25,LOC69,PONTO,PNT17,T,0.0,0.66,0.66,0.5,-0.5
16/01/2026,13:35:25,LOC70,PONTO,PNT18,T,0.0,0.29,0.29,0.5,-0.5
16/01/2026,13:35:25,LOC71,PONTO,PNT19,T,0.0,0.03,0.03,0.5,-0.5
16/01/2026,13:35:25,LOC72,PONTO,PNT20,T,0.0,0.18,0.18,0.5,-0.5
16/01/2026,13:35:25,LOC73,PONTO,PNT21,T,0.0,0.14,0.14,0.5,-0.5
16/01/2026,13:35:25,LOC74,PONTO,PNT22,T,0.0,0.68,0.68,0.5,-0.5
16/01/2026,13:35:25,LOC75,PONTO,PNT23,T,0.0,0.54,0.54,0.5,-0.5
16/01/2026,13:35:25,LOC76,PONTO,PNT24,T,0.0,0.57,0.57,0.5,-0.5
16/01/2026,13:35:25,LOC77,PONTO,PNT25,T,0.0,0.33,0.33,0.5,-0.5
16/01/2026,13:35:25,LOC78,PONTO,PNT26,T,0.0,-0.28,-0.28,0.5,-0.5
16/01/2026,13:35:25,LOC79,PONTO,PNT27,T,0.0,-0.67,-0.67,0.5,-0.5
16/01/2026,13:35:25,LOC80,PONTO,PNT28,T,0.0,-0.38,-0.38,0.5,-0.5
16/01/2026,13:35:25,LOC81,PONTO,PNT29,T,0.0,-0.41,-0.41,0.5,-0.5
