Data,Hora,Localização,TipoGeométrico,NomePonto,Eixo,Nominal,Medido,Desvio,Tol+,Tol-
11/02/2026,11:30:27,LOC23,CÍRCULO,28359,Y,830.08,829.07,-1.01,0.5,-0.5
11/02/2026,11:30:27,LOC23,CÍRCULO,28359,Z,273.81,273.02,-0.79,0.5,-0.5
11/02/2026,11:30:27,LOC62,CÍRCULO,28354,Y,821.91,823.38,1.47,0.5,-0.5
11/02/2026,11:30:27,LOC62,CÍRCULO,28354,Z,648.15,647.64,-0.51,0.5,-0.5
11/02/2026,11:30:27,LOC63,CÍRCULO,CÍR5,X,1575.12,1574.44,-0.68,0.5,-0.5
11/02/2026,11:30:27,LOC63,CÍRCULO,CÍR5,Y,778.0,777.16,-0.85,0.5,-0.5
11/02/2026,11:30:27,LOC63,CÍRCULO,CÍR5,Z,405.75,405.73,-0.02,0.5,-0.5
11/02/2026,11:30:27,LOC64,SLOT,SLTR1,X,1571.67,1571.03,-0.64,1.0,-1.0
11/02/2026,11:30:27,LOC64,SLOT,SLTR1,Y,778.96,777.77,-1.19,1.0,-1.0
11/02/2026,11:30:27,LOC64,SLOT,SLTR1,Z,361.9,361.83,-0.06,1.0,-1.0
11/02/2026,11:30:27,LOC65,CÍRCULO,CÍR4,X,1637.22,1635.68,-1.54,1.0,-1.0
11/02/2026,11:30:27,LOC65,CÍRCULO,CÍR4,Y,745.94,745.96,0.02,1.0,-1.0
11/02/2026,11:30:27,LOC65,CÍRCULO,CÍR4,Z,579.71,579.76,0.04,1.0,-1.0
11/02/2026,11:30:27,LOC66,CÍRCULO,CÍR3,X,1622.23,1621.47,-0.75,1.0,-1.0
11/02/2026,11:30:27,LOC66,CÍRCULO,CÍR3,Y,750.37,749.35,-1.02,1.0,-1.0
11/02/2026,11:30:27,LOC66,CÍRCULO,CÍR3,Z,427.84,427.64,-0.19,1.0,-1.0
11/02/2026,11:30:27,LOC25,SLOT,SLTQ1,X,1607.11,1606.02,-1.09,1.0,-1.0
