Data,Hora,Localização,TipoGeométrico,NomePonto,Eixo,Nominal,Medido,Desvio,Tol+,Tol-
12/11/2025,21:52:29,N/D,CÍRCULO,CÍRCULO_7,X,2240.01,2239.93,-0.08,1.0,-1.0
12/11/2025,21:52:29,N/D,CÍRCULO,CÍRCULO_7,Z,49.78,49.57,-0.21,1.0,-1.0
12/11/2025,21:52:29,N/D,CÍRCULO,CÍRCULO_20,X,1956.2,1956.06,-0.14,0.8,-0.8
12/11/2025,21:52:29,N/D,CÍRCULO,CÍRCULO_20,Y,-731.25,-731.69,-0.44,0.8,-0.8
12/11/2025,21:52:29,N/D,CÍRCULO,CÍRCULO_6,X,1826.21,1825.93,-0.29,0.8,-0.8
12/11/2025,21:52:29,N/D,CÍRCULO,CÍRCULO_6,Y,-727.31,-727.48,-0.17,0.8,-0.8
12/11/2025,21:52:29,N/D,CÍRCULO,CÍRCULO_19,X,2076.34,2076.21,-0.13,0.8,-0.8
12/11/2025,21:52:29,N/D,CÍRCULO,CÍRCULO_19,Y,-735.68,-735.92,-0.24,0.8,-0.8
12/11/2025,21:52:29,N/D,CÍRCULO,CÍRCULO_18,X,968.73,968.68,-0.05,1.0,-1.0
12/11/2025,21:52:29,N/D,CÍRCULO,CÍRCULO_18,Y,-712.09,-712.09,0.0,1.0,-1.0
12/11/2025,21:52:29,N/D,CÍRCULO,CÍRCULO_16,X,748.55,748.43,-0.12,0.8,-0.8
12/11/2025,21:52:29,N/D,CÍRCULO,CÍRCULO_16,Y,-712.58,-712.82,-0.24,0.8,-0.8
12/11/2025,21:52:29,N/D,CÍRCULO,CÍRCULO_8,X,1439.37,1439.54,0.17,0.7,-0.7
12/11/2025,21:52:29,N/D,CÍRCULO,CÍRCULO_8,Z,4.51,3.9,-0.61,0.7,-0.7
12/11/2025,21:52:29,N/D,CÍRCULO,CÍRCULO_9,X,795.0,794.9,-0.1,0.8,-0.8
12/11/2025,21:52:29,N/D,CÍRCULO,CÍRCULO_9,Z,-4.6,-4.59,0.01,0.8,-0.8
12/11/2025,21:52:29,N/D,CÍRCULO,CÍRCULO_10,X,705.0,704.98,-0.02,1.0,-1.0
12/11/2025,21:52:29,N/D,CÍRCULO,CÍRCULO_10,Z,19.81,19.72,-0.09,1.0,-1.0
12/11/2025,21:52:29,N/D,CÍRCULO,CÍRCULO_11,X,610.0,610.22,0.22,1.0,-1.0
12/11/2025,21:52:29,N/D,CÍRCULO,CÍRCULO_11,Z,-4.32,-4.68,-0.36,1.0,-1.0
12/11/2025,21:52:29,N/D,CÍRCULO,CÍRCULO_13,X,445.0,444.95,-0.05,1.0,-1.0
12/11/2025,21:52:29,N/D,CÍRCULO,CÍRCULO_13,Z,10.81,10.91,0.11,1.0,-1.0
12/11/2025,21:52:29,N/D,CÍRCULO,CÍRCULO_14,X,558.68,558.53,-0.15,1.0,-1.0
12/11/2025,21:52:29,N/D,CÍRCULO,CÍRCULO_14,Y,-648.91,-649.29,-0.38,1.0,-1.0
12/11/2025,21:52:29,N/D,SLOT,RETÂNGULO_1,X,1560.25,1559.75,-0.5,1.0,-1.0
12/11/2025,21:52:29,N/D,SLOT,RETÂNGULO_1,Y,-711.9,-711.24,0.66,1.0,-1.0
12/11/2025,21:52:29,N/D,SLOT,RETÂNGULO_2,X,1560.01,1559.81,-0.21,1.0,-1.0
12/11/2025,21:52:29,N/D,SLOT,RETÂNGULO_2,Y,-670.85,-670.46,0.39,1.0,-1.0
12/11/2025,21:52:29,N/D,SLOT,RETÂNGULO_3,X,1442.32,1441.49,-0.83,1.0,-1.0
12/11/2025,21:52:29,N/D,SLOT,RETÂNGULO_3,Z,-17.53,-17.87,-0.34,1.0,-1.0
12/11/2025,21:52:29,N/D,SLOT,RETÂNGULO_4,X,1125.08,1124.69,-0.39,1.0,-1.0
