Data,Hora,Localização,TipoGeométrico,NomePonto,Eixo,Nominal,Medido,Desvio,Tol+,Tol-
19/11/2025,13:41:17,N/D,CÍRCULO,CÍRCULO_7,X,2240.01,2239.8,-0.21,1.0,-1.0
19/11/2025,13:41:17,N/D,CÍRCULO,CÍRCULO_7,Z,49.78,49.55,-0.24,1.0,-1.0
19/11/2025,13:41:17,N/D,CÍRCULO,CÍRCULO_20,X,1956.2,1956.04,-0.17,0.8,-0.8
19/11/2025,13:41:17,N/D,CÍRCULO,CÍRCULO_20,Y,-731.25,-732.22,-0.97,0.8,-0.8
19/11/2025,13:41:17,N/D,CÍRCULO,CÍRCULO_6,X,1826.21,1825.82,-0.39,0.8,-0.8
19/11/2025,13:41:17,N/D,CÍRCULO,CÍRCULO_6,Y,-727.31,-728.15,-0.84,0.8,-0.8
19/11/2025,13:41:17,N/D,CÍRCULO,CÍRCULO_19,X,2076.34,2076.2,-0.14,0.8,-0.8
19/11/2025,13:41:17,N/D,CÍRCULO,CÍRCULO_19,Y,-735.68,-736.38,-0.7,0.8,-0.8
19/11/2025,13:41:17,N/D,CÍRCULO,CÍRCULO_18,X,968.73,968.22,-0.51,1.0,-1.0
19/11/2025,13:41:17,N/D,CÍRCULO,CÍRCULO_18,Y,-712.09,-712.41,-0.31,1.0,-1.0
19/11/2025,13:41:17,N/D,CÍRCULO,CÍRCULO_16,X,748.55,747.94,-0.61,0.8,-0.8
19/11/2025,13:41:17,N/D,CÍRCULO,CÍRCULO_16,Y,-712.58,-713.1,-0.52,0.8,-0.8
19/11/2025,13:41:17,N/D,CÍRCULO,CÍRCULO_8,X,1439.37,1438.75,-0.62,0.7,-0.7
19/11/2025,13:41:17,N/D,CÍRCULO,CÍRCULO_8,Z,4.51,4.12,-0.39,0.7,-0.7
19/11/2025,13:41:17,N/D,CÍRCULO,CÍRCULO_9,X,795.0,794.51,-0.49,0.8,-0.8
19/11/2025,13:41:17,N/D,CÍRCULO,CÍRCULO_9,Z,-4.6,-4.55,0.04,0.8,-0.8
19/11/2025,13:41:17,N/D,CÍRCULO,CÍRCULO_10,X,705.0,704.49,-0.51,1.0,-1.0
19/11/2025,13:41:17,N/D,CÍRCULO,CÍRCULO_10,Z,19.81,19.44,-0.37,1.0,-1.0
19/11/2025,13:41:17,N/D,CÍRCULO,CÍRCULO_11,X,610.0,609.79,-0.21,1.0,-1.0
19/11/2025,13:41:17,N/D,CÍRCULO,CÍRCULO_11,Z,-4.32,-4.64,-0.32,1.0,-1.0
19/11/2025,13:41:17,N/D,CÍRCULO,CÍRCULO_13,X,445.0,444.53,-0.47,1.0,-1.0
19/11/2025,13:41:17,N/D,CÍRCULO,CÍRCULO_13,Z,10.81,10.86,0.06,1.0,-1.0
19/11/2025,13:41:17,N/D,CÍRCULO,CÍRCULO_14,X,558.68,558.14,-0.54,1.0,-1.0
19/11/2025,13:41:17,N/D,CÍRCULO,CÍRCULO_14,Y,-648.91,-649.23,-0.32,1.0,-1.0
19/11/2025,13:41:17,N/D,SLOT,RETÂNGULO_1,X,1560.25,1559.26,-0.99,1.0,-1.0
