Data,Hora,Localização,TipoGeométrico,NomePonto,Eixo,Nominal,Medido,Desvio,Tol+,Tol-
10/11/2025,20:05:12,N/D,CÍRCULO,CÍRCULO_7,X,2240.01,2239.84,-0.17,1.0,-1.0
10/11/2025,20:05:12,N/D,CÍRCULO,CÍRCULO_7,Z,49.78,49.54,-0.24,1.0,-1.0
10/11/2025,20:05:12,N/D,CÍRCULO,CÍRCULO_20,X,1956.2,1956.0,-0.21,0.8,-0.8
10/11/2025,20:05:12,N/D,CÍRCULO,CÍRCULO_20,Y,-731.25,-732.19,-0.93,0.8,-0.8
10/11/2025,20:05:12,N/D,CÍRCULO,CÍRCULO_6,X,1826.21,1825.79,-0.42,0.8,-0.8
10/11/2025,20:05:12,N/D,CÍRCULO,CÍRCULO_6,Y,-727.31,-727.93,-0.62,0.8,-0.8
10/11/2025,20:05:12,N/D,CÍRCULO,CÍRCULO_19,X,2076.34,2076.16,-0.18,0.8,-0.8
10/11/2025,20:05:12,N/D,CÍRCULO,CÍRCULO_19,Y,-735.68,-736.33,-0.65,0.8,-0.8
10/11/2025,20:05:12,N/D,CÍRCULO,CÍRCULO_18,X,968.73,968.51,-0.22,1.0,-1.0
10/11/2025,20:05:12,N/D,CÍRCULO,CÍRCULO_18,Y,-712.09,-711.97,0.12,1.0,-1.0
10/11/2025,20:05:12,N/D,CÍRCULO,CÍRCULO_16,X,748.55,748.28,-0.27,0.8,-0.8
10/11/2025,20:05:12,N/D,CÍRCULO,CÍRCULO_16,Y,-712.58,-712.71,-0.13,0.8,-0.8
10/11/2025,20:05:12,N/D,CÍRCULO,CÍRCULO_8,X,1439.37,1439.48,0.11,0.7,-0.7
10/11/2025,20:05:12,N/D,CÍRCULO,CÍRCULO_8,Z,4.51,4.13,-0.37,0.7,-0.7
10/11/2025,20:05:12,N/D,CÍRCULO,CÍRCULO_9,X,795.0,794.77,-0.23,0.8,-0.8
10/11/2025,20:05:12,N/D,CÍRCULO,CÍRCULO_9,Z,-4.6,-4.58,0.01,0.8,-0.8
10/11/2025,20:05:12,N/D,CÍRCULO,CÍRCULO_10,X,705.0,704.87,-0.13,1.0,-1.0
10/11/2025,20:05:12,N/D,CÍRCULO,CÍRCULO_10,Z,19.81,19.62,-0.19,1.0,-1.0
10/11/2025,20:05:12,N/D,CÍRCULO,CÍRCULO_11,X,610.0,610.11,0.11,1.0,-1.0
10/11/2025,20:05:12,N/D,CÍRCULO,CÍRCULO_11,Z,-4.32,-4.73,-0.41,1.0,-1.0
10/11/2025,20:05:12,N/D,CÍRCULO,CÍRCULO_13,X,445.0,444.8,-0.2,1.0,-1.0
10/11/2025,20:05:12,N/D,CÍRCULO,CÍRCULO_13,Z,10.81,10.85,0.05,1.0,-1.0
10/11/2025,20:05:12,N/D,CÍRCULO,CÍRCULO_14,X,558.68,558.42,-0.26,1.0,-1.0
10/11/2025,20:05:12,N/D,CÍRCULO,CÍRCULO_14,Y,-648.91,-649.31,-0.4,1.0,-1.0
10/11/2025,20:05:12,N/D,SLOT,RETÂNGULO_1,X,1560.25,1559.6,-0.65,1.0,-1.0
10/11/2025,20:05:12,N/D,SLOT,RETÂNGULO_1,Y,-711.9,-711.33,0.57,1.0,-1.0
10/11/2025,20:05:12,N/D,SLOT,RETÂNGULO_2,X,1560.01,1559.68,-0.33,1.0,-1.0
10/11/2025,20:05:12,N/D,SLOT,RETÂNGULO_2,Y,-670.85,-670.55,0.3,1.0,-1.0
10/11/2025,20:05:12,N/D,SLOT,RETÂNGULO_3,X,1442.32,1441.39,-0.93,1.0,-1.0
10/11/2025,20:05:12,N/D,SLOT,RETÂNGULO_3,Z,-17.53,-17.8,-0.27,1.0,-1.0
10/11/2025,20:05:12,N/D,SLOT,RETÂNGULO_4,X,1125.08,1124.51,-0.57,1.0,-1.0
10/11/2025,20:05:12,N/D,SLOT,RETÂNGULO_4,Y,-670.5,-670.32,0.18,1.0,-1.0
10/11/2025,20:05:12,N/D,SLOT,RETÂNGULO_5,X,925.0,924.65,-0.35,1.0,-1.0
10/11/2025,20:05:12,N/D,SLOT,RETÂNGULO_5,Y,-711.03,-710.48,0.55,1.0,-1.0
10/11/2025,20:05:12,N/D,SLOT,RETÂNGULO_6,X,925.08,924.61,-0.47,1.0,-1.0
10/11/2025,20:05:12,N/D,SLOT,RETÂNGULO_6,Y,-670.5,-670.23,0.26,1.0,-1.0
