Data,Hora,Localização,TipoGeométrico,NomePonto,Eixo,Nominal,Medido,Desvio,Tol+,Tol-
21/11/2025,14:39:39,N/D,CÍRCULO,CÍRCULO_7,X,2240.01,2239.81,-0.2,1.0,-1.0
21/11/2025,14:39:39,N/D,CÍRCULO,CÍRCULO_7,Z,49.78,49.53,-0.26,1.0,-1.0
21/11/2025,14:39:39,N/D,CÍRCULO,CÍRCULO_20,X,1956.2,1956.06,-0.15,0.8,-0.8
21/11/2025,14:39:39,N/D,CÍRCULO,CÍRCULO_20,Y,-731.25,-732.23,-0.98,0.8,-0.8
21/11/2025,14:39:39,N/D,CÍRCULO,CÍRCULO_6,X,1826.21,1825.85,-0.37,0.8,-0.8
21/11/2025,14:39:39,N/D,CÍRCULO,CÍRCULO_6,Y,-727.31,-728.18,-0.86,0.8,-0.8
21/11/2025,14:39:39,N/D,CÍRCULO,CÍRCULO_19,X,2076.34,2076.22,-0.12,0.8,-0.8
21/11/2025,14:39:39,N/D,CÍRCULO,CÍRCULO_19,Y,-735.68,-736.38,-0.69,0.8,-0.8
21/11/2025,14:39:39,N/D,CÍRCULO,CÍRCULO_18,X,968.73,968.46,-0.27,1.0,-1.0
21/11/2025,14:39:39,N/D,CÍRCULO,CÍRCULO_18,Y,-712.09,-712.43,-0.34,1.0,-1.0
21/11/2025,14:39:39,N/D,CÍRCULO,CÍRCULO_16,X,748.55,748.22,-0.33,0.8,-0.8
21/11/2025,14:39:39,N/D,CÍRCULO,CÍRCULO_16,Y,-712.58,-713.07,-0.49,0.8,-0.8
21/11/2025,14:39:39,N/D,CÍRCULO,CÍRCULO_8,X,1439.37,1439.09,-0.29,0.7,-0.7
21/11/2025,14:39:39,N/D,CÍRCULO,CÍRCULO_8,Z,4.51,4.04,-0.47,0.7,-0.7
21/11/2025,14:39:39,N/D,CÍRCULO,CÍRCULO_9,X,795.0,794.78,-0.22,0.8,-0.8
21/11/2025,14:39:39,N/D,CÍRCULO,CÍRCULO_9,Z,-4.6,-4.55,0.05,0.8,-0.8
21/11/2025,14:39:39,N/D,CÍRCULO,CÍRCULO_10,X,705.0,704.78,-0.22,1.0,-1.0
21/11/2025,14:39:39,N/D,CÍRCULO,CÍRCULO_10,Z,19.81,19.42,-0.39,1.0,-1.0
21/11/2025,14:39:39,N/D,CÍRCULO,CÍRCULO_11,X,610.0,610.1,0.1,1.0,-1.0
21/11/2025,14:39:39,N/D,CÍRCULO,CÍRCULO_11,Z,-4.32,-4.67,-0.35,1.0,-1.0
21/11/2025,14:39:39,N/D,CÍRCULO,CÍRCULO_13,X,445.0,444.81,-0.19,1.0,-1.0
21/11/2025,14:39:39,N/D,CÍRCULO,CÍRCULO_13,Z,10.81,10.87,0.07,1.0,-1.0
21/11/2025,14:39:39,N/D,CÍRCULO,CÍRCULO_14,X,558.68,558.31,-0.37,1.0,-1.0
21/11/2025,14:39:39,N/D,CÍRCULO,CÍRCULO_14,Y,-648.91,-649.13,-0.22,1.0,-1.0
21/11/2025,14:39:39,N/D,SLOT,RETÂNGULO_1,X,1560.25,1559.53,-0.72,1.0,-1.0
21/11/2025,14:39:39,N/D,SLOT,RETÂNGULO_1,Y,-711.9,-711.9,0.0,1.0,-1.0
21/11/2025,14:39:39,N/D,SLOT,RETÂNGULO_2,X,1560.01,1559.61,-0.4,1.0,-1.0
21/11/2025,14:39:39,N/D,SLOT,RETÂNGULO_2,Y,-670.85,-671.11,-0.26,1.0,-1.0
21/11/2025,14:39:39,N/D,SLOT,RETÂNGULO_3,X,1442.32,1441.32,-1.0,1.0,-1.0
21/11/2025,14:39:39,N/D,SLOT,RETÂNGULO_3,Z,-17.53,-17.75,-0.22,1.0,-1.0
21/11/2025,14:39:39,N/D,SLOT,RETÂNGULO_4,X,1125.08,1124.45,-0.63,1.0,-1.0
21/11/2025,14:39:39,N/D,SLOT,RETÂNGULO_4,Y,-670.5,-670.77,-0.27,1.0,-1.0
21/11/2025,14:39:39,N/D,SLOT,RETÂNGULO_5,X,925.0,924.58,-0.42,1.0,-1.0
21/11/2025,14:39:39,N/D,SLOT,RETÂNGULO_5,Y,-711.03,-710.91,0.12,1.0,-1.0
21/11/2025,14:39:39,N/D,SLOT,RETÂNGULO_6,X,925.08,924.56,-0.52,1.0,-1.0
21/11/2025,14:39:39,N/D,SLOT,RETÂNGULO_6,Y,-670.5,-670.49,0.0,1.0,-1.0
21/11/2025,14:39:39,N/D,SLOT,RETÂNGULO_7,X,725.0,724.54,-0.46,1.0,-1.0
21/11/2025,14:39:39,N/D,SLOT,RETÂNGULO_7,Y,-711.87,-711.82,0.06,1.0,-1.0
21/11/2025,14:39:39,N/D,SLOT,OBLONGO_1,X,1613.28,1612.98,-0.3,0.8,-0.8
21/11/2025,14:39:39,N/D,SLOT,OBLONGO_1,Y,-645.94,-646.41,-0.46,1.0,-1.0
21/11/2025,14:39:39,N/D,SLOT,OBLONGO_1,Z,19.15,19.19,0.04,0.8,-0.8
21/11/2025,14:39:39,N/D,PONTO,PTO_SUPERF_108,Y,-696.42,-696.3,0.13,0.0,-1.0
21/11/2025,14:39:39,N/D,PONTO,PTO_SUPERF_109,Y,-696.42,-696.3,0.13,0.0,-1.0
21/11/2025,14:39:39,N/D,PONTO,PTO_SUPERF_110,Y,-696.42,-696.29,0.14,0.0,-1.0
21/11/2025,14:39:39,N/D,PONTO,PTO_SUPERF_111,Y,-696.42,-696.4,0.03,0.0,-1.0
21/11/2025,14:39:39,N/D,PONTO,PTO_SUPERF_113,Y,-731.74,-732.11,-0.37,0.0,-1.0
21/11/2025,14:39:39,N/D,PONTO,PTO_SUPERF_114,Y,-731.77,-732.28,-0.5,0.0,-1.0
21/11/2025,14:39:39,N/D,PONTO,PTO_SUPERF_115,Y,-731.76,-732.21,-0.45,0.0,-1.0
21/11/2025,14:39:39,N/D,PONTO,PTO_SUPERF_116,Y,-736.91,-737.41,-0.5,0.0,-1.0
21/11/2025,14:39:39,N/D,PONTO,PTO_SUPERF_117,Y,-736.91,-737.36,-0.46,0.0,-1.0
21/11/2025,14:39:39,N/D,PONTO,PTO_SUPERF_118,Y,-739.41,-740.19,-0.78,0.0,-1.0
21/11/2025,14:39:39,N/D,PONTO,PTO_SUPERF_120,Y,-742.21,-742.85,-0.64,0.0,-1.0
21/11/2025,14:39:39,N/D,PONTO,PTO_SUPERF_121,Y,-742.22,-742.66,-0.44,0.0,-1.0
21/11/2025,14:39:39,N/D,PONTO,PTO_SUPERF_122,Y,-744.27,-744.44,-0.17,0.0,-1.0
21/11/2025,14:39:39,N/D,PONTO,PTO_SUPERF_124,Y,-744.67,-744.88,-0.21,0.0,-1.0
21/11/2025,14:39:39,N/D,PONTO,PTO_SUPERF_125,Y,-747.45,-747.28,0.17,0.0,-1.0
21/11/2025,14:39:39,N/D,PONTO,PTO_SUPERF_126,Y,-747.45,-747.65,-0.2,0.0,-1.0
21/11/2025,14:39:39,N/D,PONTO,PTO_SUPERF_127,Y,-750.08,-750.19,-0.1,0.0,-1.0
21/11/2025,14:39:39,N/D,PONTO,PTO_SUPERF_128,Y,-750.1,-750.23,-0.13,0.0,-1.0
21/11/2025,14:39:39,N/D,PONTO,PTO_SUPERF_30,Y,-744.16,-744.38,-0.22,0.0,-1.0
21/11/2025,14:39:39,N/D,PONTO,PTO_SUPERF_129,Y,-751.51,-751.6,-0.09,0.0,-1.0
21/11/2025,14:39:39,N/D,PONTO,PTO_SUPERF_130,Y,-751.58,-751.7,-0.13,0.0,-1.0
21/11/2025,14:39:39,N/D,PONTO,PTO_SUPERF_131,Y,-751.58,-751.18,0.4,0.0,-1.0
21/11/2025,14:39:39,N/D,PONTO,PTO_SUPERF_132,Y,-751.58,-750.87,0.71,0.0,-1.0
21/11/2025,14:39:39,N/D,PONTO,PTO_SUPERF_19,Y,-739.81,-740.51,-0.7,0.0,-1.0
21/11/2025,14:39:39,N/D,PONTO,PTO_SUPERF_133,Y,-751.58,-751.87,-0.3,0.0,-1.0
21/11/2025,14:39:39,N/D,PONTO,PTO_SUPERF_134,Y,-750.11,-750.87,-0.76,0.0,-1.0
21/11/2025,14:39:39,N/D,PONTO,PTO_SUPERF_135,Y,-731.43,-731.95,-0.52,0.01,-1.0
21/11/2025,14:39:39,N/D,PONTO,PTO_SUPERF_136,Y,-716.07,-716.18,-0.11,0.0,-1.0
21/11/2025,14:39:39,N/D,PONTO,PTO_SUPERF_137,Y,-715.92,-715.31,0.61,0.0,-1.0
21/11/2025,14:39:39,N/D,PONTO,PTO_SUPERF_138,Y,-712.69,-712.0,0.69,0.0,-1.0
21/11/2025,14:39:39,N/D,PONTO,PTO_SUPERF_139,Y,-713.34,-713.79,-0.45,0.0,-1.0
21/11/2025,14:39:39,N/D,PONTO,PTO_SUPERF_140,Y,-713.04,-713.48,-0.45,0.0,-1.0
21/11/2025,14:39:39,N/D,PONTO,PTO_SUPERF_141,Y,-710.19,-710.29,-0.09,0.0,-1.0
21/11/2025,14:39:39,N/D,PONTO,PTO_SUPERF_31,Y,-706.15,-706.2,-0.05,0.0,-1.0
21/11/2025,14:39:39,N/D,PONTO,PTO_SUPERF_142,Y,-707.68,-707.53,0.16,0.0,-1.0
21/11/2025,14:39:39,N/D,PONTO,PTO_SUPERF_143,Y,-706.83,-706.95,-0.11,0.0,-1.0
21/11/2025,14:39:39,N/D,PONTO,PTO_SUPERF_145,Y,-703.3,-703.73,-0.44,0.0,-1.0
21/11/2025,14:39:39,N/D,PONTO,PTO_SUPERF_146,Y,-700.49,-700.06,0.44,0.0,-1.0
21/11/2025,14:39:39,N/D,PONTO,PTO_SUPERF_147,Y,-699.27,-698.91,0.35,0.0,-1.0
21/11/2025,14:39:39,N/D,PONTO,PNT_BORDA_19,Y,-731.74,-732.11,-0.37,0.0,-1.0
21/11/2025,14:39:39,N/D,PONTO,PTO_SUPERF_148,Y,-697.9,-697.58,0.32,0.0,-1.0
21/11/2025,14:39:39,N/D,PONTO,PTO_SUPERF_149,Y,-696.42,-695.89,0.53,0.0,-1.0
