Data,Hora,Localização,TipoGeométrico,NomePonto,Eixo,Nominal,Medido,Desvio,Tol+,Tol-
06/12/2024,17:08:52,LOC1,CÍRCULO,CÍRCULO_1,X,3306.84,3307.12,0.28,0.6,-0.6
06/12/2024,17:08:52,LOC1,CÍRCULO,CÍRCULO_1,Y,-137.0,-136.72,0.28,0.6,-0.6
06/12/2024,17:08:52,LOC2,CÍRCULO,CÍRCULO_2,X,3306.84,3306.68,-0.16,0.6,-0.6
06/12/2024,17:08:52,LOC2,CÍRCULO,CÍRCULO_2,Y,137.0,137.08,0.08,0.6,-0.6
06/12/2024,17:08:52,LOC7,CÍRCULO,CÍRCULO_11,X,3242.0,3242.15,0.15,0.8,-0.8
06/12/2024,17:08:52,LOC7,CÍRCULO,CÍRCULO_11,Y,0.0,-0.13,-0.13,0.8,-0.8
06/12/2024,17:08:52,LOC8,CÍRCULO,CÍRCULO_4,X,3242.0,3242.64,0.64,0.8,-0.8
06/12/2024,17:08:52,LOC8,CÍRCULO,CÍRCULO_4,Y,-34.29,-34.19,0.1,0.8,-0.8
06/12/2024,17:08:52,LOC9,CÍRCULO,CÍRCULO_3,X,3242.0,3241.64,-0.36,0.8,-0.8
06/12/2024,17:08:52,LOC9,CÍRCULO,CÍRCULO_3,Y,34.28,34.43,0.15,0.8,-0.8
06/12/2024,17:08:52,N/D,N/D,N/D,M,68.57,68.62,0.05,0.5,-0.5
06/12/2024,17:08:52,LOC3,CÍRCULO,CÍRCULO_5,Y,-141.23,-141.47,-0.24,0.7,-0.7
06/12/2024,17:08:52,LOC3,CÍRCULO,CÍRCULO_5,Z,150.36,148.9,-1.46,0.7,-0.7
06/12/2024,17:08:52,LOC117,CÍRCULO,CÍRCULO_6,Y,141.23,141.52,0.29,0.7,-0.7
06/12/2024,17:08:52,LOC117,CÍRCULO,CÍRCULO_6,Z,150.36,149.19,-1.18,0.7,-0.7
06/12/2024,17:08:52,LOC5,CÍRCULO,CÍRCULO_7,X,3205.0,3205.21,0.21,0.7,-0.7
06/12/2024,17:08:52,LOC5,CÍRCULO,CÍRCULO_7,Y,-183.5,-184.08,-0.58,0.7,-0.7
06/12/2024,17:08:52,LOC115,CÍRCULO,CÍRCULO_8,X,3205.0,3205.74,0.74,0.7,-0.7
06/12/2024,17:08:52,LOC115,CÍRCULO,CÍRCULO_8,Y,183.5,183.71,0.21,0.7,-0.7
06/12/2024,17:08:52,LOC6,CÍRCULO,CÍRCULO_10,X,3206.76,3207.33,0.57,0.8,-0.8
06/12/2024,17:08:52,LOC6,CÍRCULO,CÍRCULO_10,Y,-43.75,-43.86,-0.11,0.8,-0.8
06/12/2024,17:08:52,LOC114,CÍRCULO,CÍRCULO_9,X,3206.75,3207.32,0.56,0.8,-0.8
06/12/2024,17:08:52,LOC114,CÍRCULO,CÍRCULO_9,Y,43.74,43.97,0.22,0.8,-0.8
06/12/2024,17:08:52,N/D,N/D,N/D,M,282.46,282.99,0.53,0.5,-0.5
06/12/2024,17:08:52,N/D,N/D,N/D,M,367.0,367.79,0.79,0.5,-0.5
06/12/2024,17:08:52,N/D,N/D,N/D,M,87.5,87.83,0.33,0.5,-0.5
06/12/2024,17:08:52,LOC10,PONTO,PTO_DE_SUPERFICIE_1,Z,176.9,177.25,0.35,0.6,-0.6
06/12/2024,17:08:52,LOC11,PONTO,PTO_DE_SUPERFICIE_2,Z,176.9,176.84,-0.06,0.6,-0.6
06/12/2024,17:08:52,LOC12,PONTO,PTO_DE_SUPERFICIE_4,Z,176.9,176.83,-0.07,0.6,-0.6
06/12/2024,17:08:52,LOC13,PONTO,PTO_DE_SUPERFICIE_3,Z,176.9,177.19,0.29,0.6,-0.6
06/12/2024,17:08:52,LOC14,PONTO,PTO_DE_SUPERFICIE_5,Z,176.9,177.03,0.13,0.6,-0.6
06/12/2024,17:08:52,LOC15,PONTO,PTO_DE_SUPERFICIE_6,Z,176.9,176.77,-0.13,0.6,-0.6
06/12/2024,17:08:52,LOC16,PONTO,PTO_DE_SUPERFICIE_7,Z,176.9,176.81,-0.09,0.6,-0.6
06/12/2024,17:08:52,LOC17,PONTO,PTO_DE_SUPERFICIE_8,Z,176.9,176.62,-0.28,0.6,-0.6
06/12/2024,17:08:52,LOC18,PONTO,PTO_DE_SUPERFICIE_9,Z,178.4,178.14,-0.26,0.6,-0.6
06/12/2024,17:08:52,LOC19,PONTO,PTO_DE_SUPERFICIE_10,Z,178.4,178.12,-0.28,0.6,-0.6
06/12/2024,17:08:52,LOC20,PONTO,PTO_DE_SUPERFICIE_11,Z,178.4,178.31,-0.09,0.6,-0.6
06/12/2024,17:08:52,LOC21,PONTO,PTO_DE_SUPERFICIE_12,Z,178.4,178.28,-0.12,0.6,-0.6
06/12/2024,17:08:52,LOC4,PONTO,PTO_DE_SUPERFICIE_13,Z,176.9,176.15,-0.75,0.6,-0.6
06/12/2024,17:08:52,LOC23,PONTO,PTO_DE_SUPERFICIE_14,Z,176.9,176.36,-0.54,0.6,-0.6
06/12/2024,17:08:52,LOC24,PONTO,PTO_DE_SUPERFICIE_15,Z,176.9,176.91,0.01,0.6,-0.6
06/12/2024,17:08:52,LOC25,PONTO,PTO_DE_SUPERFICIE_16,Z,176.9,176.76,-0.14,0.6,-0.6
06/12/2024,17:08:52,LOC26,PONTO,PTO_DE_SUPERFICIE_18,Z,176.9,176.8,-0.1,0.6,-0.6
06/12/2024,17:08:52,LOC27,PONTO,PTO_DE_SUPERFICIE_17,Z,176.9,176.95,0.05,0.6,-0.6
06/12/2024,17:08:52,LOC28,PONTO,PTO_DE_SUPERFICIE_19,Z,176.9,176.94,0.04,0.6,-0.6
06/12/2024,17:08:52,LOC29,PONTO,PTO_DE_SUPERFICIE_20,Z,176.9,176.94,0.04,0.6,-0.6
06/12/2024,17:08:52,LOC42,PONTO,PTO_DE_SUPERFICIE_21,Z,176.9,176.41,-0.49,0.6,-0.6
06/12/2024,17:08:52,LOC43,PONTO,PTO_DE_SUPERFICIE_22,Z,176.9,177.29,0.39,0.6,-0.6
06/12/2024,17:08:52,LOC44,PONTO,PTO_DE_SUPERFICIE_23,Z,176.9,177.15,0.25,0.6,-0.6
06/12/2024,17:08:52,LOC45,PONTO,PTO_DE_SUPERFICIE_24,Z,176.9,176.37,-0.53,0.6,-0.6
06/12/2024,17:08:52,LOC41,PONTO,PTO_DE_SUPERFICIE_25,Z,176.9,176.66,-0.24,0.6,-0.6
06/12/2024,17:08:52,LOC34,PONTO,PTO_DE_SUPERFICIE_26,Z,176.9,175.96,-0.94,0.6,-0.6
06/12/2024,17:08:52,LOC40,PONTO,PTO_DE_SUPERFICIE_27,Z,178.4,177.98,-0.42,0.6,-0.6
