Data,Hora,Localização,TipoGeométrico,NomePonto,Eixo,Nominal,Medido,Desvio,Tol+,Tol-
23/03/2026,16:06:32,LOC22,CÍRCULO,CÍRCULO_2,X,2552.39,2552.45,0.06,0.7,-0.7
23/03/2026,16:06:32,LOC22,CÍRCULO,CÍRCULO_2,Y,-220.26,-220.12,0.13,0.7,-0.7
23/03/2026,16:06:32,LOC23,CÍRCULO,CÍRCULO_1,X,2552.39,2551.89,-0.5,0.7,-0.7
23/03/2026,16:06:32,LOC23,CÍRCULO,CÍRCULO_1,Y,220.26,220.22,-0.03,0.7,-0.7
23/03/2026,16:06:32,LOC24,CÍRCULO,CÍRCULO_5,X,2698.73,2698.63,-0.1,1.0,-1.0
23/03/2026,16:06:32,LOC24,CÍRCULO,CÍRCULO_5,Y,-34.28,-34.27,0.01,1.0,-1.0
23/03/2026,16:06:32,LOC25,CÍRCULO,CÍRCULO_6,X,2698.73,2698.68,-0.06,1.0,-1.0
23/03/2026,16:06:32,LOC25,CÍRCULO,CÍRCULO_6,Y,0.0,-0.06,-0.06,1.0,-1.0
23/03/2026,16:06:32,LOC26,CÍRCULO,CÍRCULO_7,X,2698.73,2698.74,0.0,1.0,-1.0
23/03/2026,16:06:32,LOC26,CÍRCULO,CÍRCULO_7,Y,34.29,34.27,-0.02,1.0,-1.0
23/03/2026,16:06:32,LOC27,CÍRCULO,CÍRCULO_13,X,2633.89,2633.53,-0.36,0.7,-0.7
23/03/2026,16:06:32,LOC27,CÍRCULO,CÍRCULO_13,Y,-137.0,-136.41,0.59,0.7,-0.7
23/03/2026,16:06:32,LOC28,CÍRCULO,CÍRCULO_12,X,2633.89,2633.37,-0.52,0.7,-0.7
23/03/2026,16:06:32,LOC28,CÍRCULO,CÍRCULO_12,Y,137.0,136.85,-0.15,0.7,-0.7
23/03/2026,16:06:32,LOC29,CÍRCULO,CÍRCULO_10,Y,-141.23,-141.08,0.14,1.0,-1.0
23/03/2026,16:06:32,LOC29,CÍRCULO,CÍRCULO_10,Z,150.61,150.46,-0.15,1.0,-1.0
23/03/2026,16:06:32,LOC30,CÍRCULO,CÍRCULO_11,Y,-212.3,-212.12,0.18,1.0,-1.0
23/03/2026,16:06:32,LOC30,CÍRCULO,CÍRCULO_11,Z,145.38,145.53,0.14,1.0,-1.0
23/03/2026,16:06:32,LOC31,CÍRCULO,CÍRCULO_9,Y,-23.3,-23.29,0.01,1.0,-1.0
23/03/2026,16:06:32,LOC31,CÍRCULO,CÍRCULO_9,Z,145.38,145.4,0.01,1.0,-1.0
23/03/2026,16:06:32,LOC32,CÍRCULO,CÍRCULO_8,Y,141.23,141.23,0.0,1.0,-1.0
23/03/2026,16:06:32,LOC32,CÍRCULO,CÍRCULO_8,Z,150.61,150.46,-0.15,1.0,-1.0
23/03/2026,16:06:32,LOC33,SLOT,OBLONGO_2,X,2472.16,2472.2,0.04,0.6,-0.6
23/03/2026,16:06:32,LOC33,SLOT,OBLONGO_2,Y,-215.26,-215.54,-0.28,0.6,-0.6
23/03/2026,16:06:32,LOC34,SLOT,OBLONGO_1,X,2472.16,2471.61,-0.55,0.6,-0.6
23/03/2026,16:06:32,LOC34,SLOT,OBLONGO_1,Y,215.26,215.01,-0.25,0.6,-0.6
23/03/2026,16:06:32,LOC1,PONTO,PTO_DE_SUPERFICIE_11,Z,136.9,136.46,-0.44,0.7,-0.7
23/03/2026,16:06:32,LOC37,PONTO,PTO_DE_SUPERFICIE_12,Z,136.9,136.31,-0.59,0.7,-0.7
23/03/2026,16:06:32,LOC38,PONTO,PTO_DE_SUPERFICIE_13,Z,136.9,136.74,-0.16,0.7,-0.7
