Data,Hora,Localização,TipoGeométrico,NomePonto,Eixo,Nominal,Medido,Desvio,Tol+,Tol-
01/05/2026,22:32:38,LOC22,CÍRCULO,CÍRCULO_2,X,2552.39,2552.19,-0.19,0.7,-0.7
01/05/2026,22:32:38,LOC22,CÍRCULO,CÍRCULO_2,Y,-220.26,-220.44,-0.19,0.7,-0.7
01/05/2026,22:32:38,LOC23,CÍRCULO,CÍRCULO_1,X,2552.39,2552.47,0.08,0.7,-0.7
01/05/2026,22:32:38,LOC23,CÍRCULO,CÍRCULO_1,Y,220.26,220.33,0.07,0.7,-0.7
01/05/2026,22:32:38,LOC24,CÍRCULO,CÍRCULO_5,X,2698.73,2698.67,-0.06,1.0,-1.0
01/05/2026,22:32:38,LOC24,CÍRCULO,CÍRCULO_5,Y,-34.28,-34.29,-0.01,1.0,-1.0
01/05/2026,22:32:38,LOC25,CÍRCULO,CÍRCULO_6,X,2698.73,2698.64,-0.09,1.0,-1.0
01/05/2026,22:32:38,LOC25,CÍRCULO,CÍRCULO_6,Y,0.0,-0.03,-0.03,1.0,-1.0
01/05/2026,22:32:38,LOC26,CÍRCULO,CÍRCULO_7,X,2698.73,2698.78,0.05,1.0,-1.0
01/05/2026,22:32:38,LOC26,CÍRCULO,CÍRCULO_7,Y,34.29,34.23,-0.06,1.0,-1.0
01/05/2026,22:32:38,LOC27,CÍRCULO,CÍRCULO_13,X,2633.89,2633.18,-0.71,0.7,-0.7
01/05/2026,22:32:38,LOC27,CÍRCULO,CÍRCULO_13,Y,-137.0,-136.96,0.04,0.7,-0.7
01/05/2026,22:32:38,LOC28,CÍRCULO,CÍRCULO_12,X,2633.89,2633.65,-0.24,0.7,-0.7
01/05/2026,22:32:38,LOC28,CÍRCULO,CÍRCULO_12,Y,137.0,137.06,0.06,0.7,-0.7
01/05/2026,22:32:38,LOC29,CÍRCULO,CÍRCULO_10,Y,-141.23,-141.12,0.11,1.0,-1.0
01/05/2026,22:32:38,LOC29,CÍRCULO,CÍRCULO_10,Z,150.61,150.75,0.14,1.0,-1.0
01/05/2026,22:32:38,LOC30,CÍRCULO,CÍRCULO_11,Y,-212.3,-212.16,0.13,1.0,-1.0
01/05/2026,22:32:38,LOC30,CÍRCULO,CÍRCULO_11,Z,145.38,145.83,0.45,1.0,-1.0
01/05/2026,22:32:38,LOC31,CÍRCULO,CÍRCULO_9,Y,-23.3,-23.31,-0.01,1.0,-1.0
01/05/2026,22:32:38,LOC31,CÍRCULO,CÍRCULO_9,Z,145.38,145.78,0.4,1.0,-1.0
01/05/2026,22:32:38,LOC32,CÍRCULO,CÍRCULO_8,Y,141.23,141.16,-0.07,1.0,-1.0
01/05/2026,22:32:38,LOC32,CÍRCULO,CÍRCULO_8,Z,150.61,150.94,0.33,1.0,-1.0
