Data,Hora,Localização,TipoGeométrico,NomePonto,Eixo,Nominal,Medido,Desvio,Tol+,Tol-
06/05/2026,17:10:43,LOC22,CÍRCULO,CÍRCULO_2,X,2552.39,2552.41,0.02,0.7,-0.7
06/05/2026,17:10:43,LOC22,CÍRCULO,CÍRCULO_2,Y,-220.26,-220.62,-0.36,0.7,-0.7
06/05/2026,17:10:43,LOC23,CÍRCULO,CÍRCULO_1,X,2552.39,2552.2,-0.18,0.7,-0.7
06/05/2026,17:10:43,LOC23,CÍRCULO,CÍRCULO_1,Y,220.26,220.29,0.04,0.7,-0.7
06/05/2026,17:10:43,LOC24,CÍRCULO,CÍRCULO_5,X,2698.73,2698.68,-0.05,1.0,-1.0
06/05/2026,17:10:43,LOC24,CÍRCULO,CÍRCULO_5,Y,-34.28,-34.29,-0.01,1.0,-1.0
06/05/2026,17:10:43,LOC25,CÍRCULO,CÍRCULO_6,X,2698.73,2698.66,-0.07,1.0,-1.0
06/05/2026,17:10:43,LOC25,CÍRCULO,CÍRCULO_6,Y,0.0,-0.03,-0.03,1.0,-1.0
06/05/2026,17:10:43,LOC26,CÍRCULO,CÍRCULO_7,X,2698.73,2698.81,0.08,1.0,-1.0
06/05/2026,17:10:43,LOC26,CÍRCULO,CÍRCULO_7,Y,34.29,34.25,-0.04,1.0,-1.0
06/05/2026,17:10:43,LOC27,CÍRCULO,CÍRCULO_13,X,2633.89,2634.06,0.18,0.7,-0.7
06/05/2026,17:10:43,LOC27,CÍRCULO,CÍRCULO_13,Y,-137.0,-136.4,0.6,0.7,-0.7
06/05/2026,17:10:43,LOC28,CÍRCULO,CÍRCULO_12,X,2633.89,2634.15,0.26,0.7,-0.7
06/05/2026,17:10:43,LOC28,CÍRCULO,CÍRCULO_12,Y,137.0,136.89,-0.11,0.7,-0.7
06/05/2026,17:10:43,LOC29,CÍRCULO,CÍRCULO_10,Y,-141.23,-141.16,0.07,1.0,-1.0
06/05/2026,17:10:43,LOC29,CÍRCULO,CÍRCULO_10,Z,150.61,150.7,0.09,1.0,-1.0
06/05/2026,17:10:43,LOC30,CÍRCULO,CÍRCULO_11,Y,-212.3,-212.2,0.1,1.0,-1.0
06/05/2026,17:10:43,LOC30,CÍRCULO,CÍRCULO_11,Z,145.38,145.67,0.29,1.0,-1.0
06/05/2026,17:10:43,LOC31,CÍRCULO,CÍRCULO_9,Y,-23.3,-23.32,-0.02,1.0,-1.0
06/05/2026,17:10:43,LOC31,CÍRCULO,CÍRCULO_9,Z,145.38,145.62,0.24,1.0,-1.0
