Data,Hora,Localização,TipoGeométrico,NomePonto,Eixo,Nominal,Medido,Desvio,Tol+,Tol-
17/04/2026,16:19:54,LOC22,CÍRCULO,CÍRCULO_2,X,2552.39,2552.28,-0.1,0.7,-0.7
17/04/2026,16:19:54,LOC22,CÍRCULO,CÍRCULO_2,Y,-220.26,-220.18,0.07,0.7,-0.7
17/04/2026,16:19:54,LOC23,CÍRCULO,CÍRCULO_1,X,2552.39,2551.92,-0.47,0.7,-0.7
17/04/2026,16:19:54,LOC23,CÍRCULO,CÍRCULO_1,Y,220.26,220.13,-0.13,0.7,-0.7
17/04/2026,16:19:54,LOC24,CÍRCULO,CÍRCULO_5,X,2698.73,2698.69,-0.04,1.0,-1.0
17/04/2026,16:19:54,LOC24,CÍRCULO,CÍRCULO_5,Y,-34.28,-34.28,-0.01,1.0,-1.0
17/04/2026,16:19:54,LOC25,CÍRCULO,CÍRCULO_6,X,2698.73,2698.69,-0.04,1.0,-1.0
17/04/2026,16:19:54,LOC25,CÍRCULO,CÍRCULO_6,Y,0.0,-0.06,-0.06,1.0,-1.0
17/04/2026,16:19:54,LOC26,CÍRCULO,CÍRCULO_7,X,2698.73,2698.74,0.01,1.0,-1.0
17/04/2026,16:19:54,LOC26,CÍRCULO,CÍRCULO_7,Y,34.29,34.25,-0.04,1.0,-1.0
17/04/2026,16:19:54,LOC27,CÍRCULO,CÍRCULO_13,X,2633.89,2634.63,0.74,0.7,-0.7
17/04/2026,16:19:54,LOC27,CÍRCULO,CÍRCULO_13,Y,-137.0,-136.37,0.63,0.7,-0.7
17/04/2026,16:19:54,LOC28,CÍRCULO,CÍRCULO_12,X,2633.89,2634.53,0.64,0.7,-0.7
17/04/2026,16:19:54,LOC28,CÍRCULO,CÍRCULO_12,Y,137.0,136.39,-0.61,0.7,-0.7
17/04/2026,16:19:54,LOC29,CÍRCULO,CÍRCULO_10,Y,-141.23,-141.1,0.12,1.0,-1.0
17/04/2026,16:19:54,LOC29,CÍRCULO,CÍRCULO_10,Z,150.61,149.88,-0.73,1.0,-1.0
17/04/2026,16:19:54,LOC30,CÍRCULO,CÍRCULO_11,Y,-212.3,-212.15,0.15,1.0,-1.0
17/04/2026,16:19:54,LOC30,CÍRCULO,CÍRCULO_11,Z,145.38,144.91,-0.47,1.0,-1.0
17/04/2026,16:19:54,LOC31,CÍRCULO,CÍRCULO_9,Y,-23.3,-23.27,0.02,1.0,-1.0
17/04/2026,16:19:54,LOC31,CÍRCULO,CÍRCULO_9,Z,145.38,144.73,-0.65,1.0,-1.0
17/04/2026,16:19:54,LOC32,CÍRCULO,CÍRCULO_8,Y,141.23,141.19,-0.04,1.0,-1.0
17/04/2026,16:19:54,LOC32,CÍRCULO,CÍRCULO_8,Z,150.61,149.73,-0.88,1.0,-1.0
17/04/2026,16:19:54,LOC33,SLOT,OBLONGO_2,X,2472.16,2472.05,-0.11,0.6,-0.6
17/04/2026,16:19:54,LOC33,SLOT,OBLONGO_2,Y,-215.26,-215.3,-0.04,0.6,-0.6
17/04/2026,16:19:54,LOC34,SLOT,OBLONGO_1,X,2472.16,2471.56,-0.6,0.6,-0.6
17/04/2026,16:19:54,LOC34,SLOT,OBLONGO_1,Y,215.26,215.11,-0.15,0.6,-0.6
17/04/2026,16:19:54,LOC1,PONTO,PTO_DE_SUPERFICIE_11,Z,136.9,136.35,-0.55,0.7,-0.7
17/04/2026,16:19:54,LOC37,PONTO,PTO_DE_SUPERFICIE_12,Z,136.9,136.34,-0.56,0.7,-0.7
