Data,Hora,Localização,TipoGeométrico,NomePonto,Eixo,Nominal,Medido,Desvio,Tol+,Tol-
27/03/2026,21:00:02,LOC22,CÍRCULO,CÍRCULO_2,X,2552.39,2552.64,0.26,0.7,-0.7
27/03/2026,21:00:02,LOC22,CÍRCULO,CÍRCULO_2,Y,-220.26,-220.57,-0.31,0.7,-0.7
27/03/2026,21:00:02,LOC23,CÍRCULO,CÍRCULO_1,X,2552.39,2551.9,-0.49,0.7,-0.7
27/03/2026,21:00:02,LOC23,CÍRCULO,CÍRCULO_1,Y,220.26,220.26,0.0,0.7,-0.7
27/03/2026,21:00:02,LOC24,CÍRCULO,CÍRCULO_5,X,2698.73,2698.68,-0.05,1.0,-1.0
27/03/2026,21:00:02,LOC24,CÍRCULO,CÍRCULO_5,Y,-34.28,-34.3,-0.02,1.0,-1.0
27/03/2026,21:00:02,LOC25,CÍRCULO,CÍRCULO_6,X,2698.73,2698.71,-0.02,1.0,-1.0
27/03/2026,21:00:02,LOC25,CÍRCULO,CÍRCULO_6,Y,0.0,-0.02,-0.02,1.0,-1.0
27/03/2026,21:00:02,LOC26,CÍRCULO,CÍRCULO_7,X,2698.73,2698.73,0.0,1.0,-1.0
27/03/2026,21:00:02,LOC26,CÍRCULO,CÍRCULO_7,Y,34.29,34.24,-0.05,1.0,-1.0
27/03/2026,21:00:02,LOC27,CÍRCULO,CÍRCULO_13,X,2633.89,2632.96,-0.92,0.7,-0.7
27/03/2026,21:00:02,LOC27,CÍRCULO,CÍRCULO_13,Y,-137.0,-136.55,0.45,0.7,-0.7
27/03/2026,21:00:02,LOC28,CÍRCULO,CÍRCULO_12,X,2633.89,2633.21,-0.67,0.7,-0.7
27/03/2026,21:00:02,LOC28,CÍRCULO,CÍRCULO_12,Y,137.0,136.42,-0.58,0.7,-0.7
27/03/2026,21:00:02,LOC29,CÍRCULO,CÍRCULO_10,Y,-141.23,-141.08,0.14,1.0,-1.0
27/03/2026,21:00:02,LOC29,CÍRCULO,CÍRCULO_10,Z,150.61,150.81,0.2,1.0,-1.0
27/03/2026,21:00:02,LOC30,CÍRCULO,CÍRCULO_11,Y,-212.3,-212.13,0.17,1.0,-1.0
27/03/2026,21:00:02,LOC30,CÍRCULO,CÍRCULO_11,Z,145.38,145.85,0.47,1.0,-1.0
27/03/2026,21:00:02,LOC31,CÍRCULO,CÍRCULO_9,Y,-23.3,-23.29,0.01,1.0,-1.0
27/03/2026,21:00:02,LOC31,CÍRCULO,CÍRCULO_9,Z,145.38,145.74,0.36,1.0,-1.0
27/03/2026,21:00:02,LOC32,CÍRCULO,CÍRCULO_8,Y,141.23,141.24,0.01,1.0,-1.0
27/03/2026,21:00:02,LOC32,CÍRCULO,CÍRCULO_8,Z,150.61,150.81,0.2,1.0,-1.0
27/03/2026,21:00:02,LOC33,SLOT,OBLONGO_2,X,2472.16,2472.35,0.18,0.6,-0.6
27/03/2026,21:00:02,LOC33,SLOT,OBLONGO_2,Y,-215.26,-215.76,-0.51,0.6,-0.6
27/03/2026,21:00:02,LOC34,SLOT,OBLONGO_1,X,2472.16,2471.56,-0.6,0.6,-0.6
27/03/2026,21:00:02,LOC34,SLOT,OBLONGO_1,Y,215.26,214.93,-0.33,0.6,-0.6
27/03/2026,21:00:02,LOC1,PONTO,PTO_DE_SUPERFICIE_11,Z,136.9,136.59,-0.31,0.7,-0.7
27/03/2026,21:00:02,LOC37,PONTO,PTO_DE_SUPERFICIE_12,Z,136.9,136.48,-0.42,0.7,-0.7
27/03/2026,21:00:02,LOC38,PONTO,PTO_DE_SUPERFICIE_13,Z,136.9,136.8,-0.1,0.7,-0.7
27/03/2026,21:00:02,LOC39,PONTO,PTO_DE_SUPERFICIE_14,Z,136.9,136.91,0.01,0.7,-0.7
27/03/2026,21:00:02,LOC35,PONTO,PTO_DE_SUPERFICIE_19,Z,136.9,136.59,-0.31,0.7,-0.7
27/03/2026,21:00:02,LOC36,PONTO,PTO_DE_SUPERFICIE_20,Z,136.9,136.73,-0.17,0.7,-0.7
27/03/2026,21:00:02,LOC64,PONTO,PTO_DE_SUPERFICIE_45,Z,136.9,136.52,-0.38,0.7,-0.7
27/03/2026,21:00:02,LOC65,PONTO,PTO_DE_SUPERFICIE_46,Z,136.9,136.48,-0.42,0.7,-0.7
27/03/2026,21:00:02,LOC62,PONTO,PTO_DE_SUPERFICIE_39,Z,136.9,136.78,-0.12,0.7,-0.7
27/03/2026,21:00:02,LOC63,PONTO,PTO_DE_SUPERFICIE_40,Z,136.9,136.8,-0.1,0.7,-0.7
27/03/2026,21:00:02,LOC60,PONTO,PTO_DE_SUPERFICIE_37,Z,136.9,137.14,0.24,0.7,-0.7
27/03/2026,21:00:02,LOC61,PONTO,PTO_DE_SUPERFICIE_38,Z,136.9,136.92,0.02,0.7,-0.7
27/03/2026,21:00:02,LOC42,PONTO,PTO_DE_SUPERFICIE_15,Z,117.43,118.29,0.86,0.7,-0.7
27/03/2026,21:00:02,LOC41,PONTO,PTO_DE_SUPERFICIE_16,Z,117.43,118.2,0.77,0.7,-0.7
27/03/2026,21:00:02,LOC40,PONTO,PTO_DE_SUPERFICIE_17,Z,117.43,119.26,1.83,0.7,-0.7
27/03/2026,21:00:02,LOC57,PONTO,PTO_DE_SUPERFICIE_18,Z,117.43,119.08,1.65,0.7,-0.7
27/03/2026,21:00:02,LOC43,PONTO,PTO_DE_SUPERFICIE_21,Z,117.43,117.87,0.44,0.7,-0.7
27/03/2026,21:00:02,LOC44,PONTO,PTO_DE_SUPERFICIE_22,Z,117.43,117.82,0.39,0.7,-0.7
27/03/2026,21:00:02,LOC58,PONTO,PTO_DE_SUPERFICIE_35,Z,117.43,118.44,1.01,0.7,-0.7
27/03/2026,21:00:02,LOC59,PONTO,PTO_DE_SUPERFICIE_36,Z,117.43,118.74,1.31,0.7,-0.7
27/03/2026,21:00:02,LOC76,PONTO,PTO_DE_SUPERFICIE_64,Z,117.43,118.47,1.04,0.7,-0.7
27/03/2026,21:00:02,LOC77,PONTO,PTO_DE_SUPERFICIE_65,Z,117.43,118.0,0.57,0.7,-0.7
27/03/2026,21:00:02,LOC74,PONTO,PTO_DE_SUPERFICIE_66,Z,117.43,118.02,0.59,0.7,-0.7
27/03/2026,21:00:02,LOC73,PONTO,PTO_DE_SUPERFICIE_67,Z,117.43,118.52,1.09,0.7,-0.7
27/03/2026,21:00:02,LOC71,PONTO,PTO_DE_SUPERFICIE_68,Z,117.43,118.28,0.85,0.7,-0.7
27/03/2026,21:00:02,LOC70,PONTO,PTO_DE_SUPERFICIE_69,Z,117.43,118.75,1.32,0.7,-0.7
27/03/2026,21:00:02,LOC72,PONTO,PTO_DE_SUPERFICIE_70,Z,117.43,118.73,1.3,0.7,-0.7
