Data,Hora,Localização,TipoGeométrico,NomePonto,Eixo,Nominal,Medido,Desvio,Tol+,Tol-
11/05/2026,19:34:39,LOC22,CÍRCULO,CÍRCULO_2,X,2552.39,2552.21,-0.18,0.7,-0.7
11/05/2026,19:34:39,LOC22,CÍRCULO,CÍRCULO_2,Y,-220.26,-220.5,-0.24,0.7,-0.7
11/05/2026,19:34:39,LOC23,CÍRCULO,CÍRCULO_1,X,2552.39,2552.22,-0.17,0.7,-0.7
11/05/2026,19:34:39,LOC23,CÍRCULO,CÍRCULO_1,Y,220.26,220.74,0.48,0.7,-0.7
11/05/2026,19:34:39,LOC24,CÍRCULO,CÍRCULO_5,X,2698.73,2698.68,-0.06,1.0,-1.0
11/05/2026,19:34:39,LOC24,CÍRCULO,CÍRCULO_5,Y,-34.28,-34.27,0.01,1.0,-1.0
11/05/2026,19:34:39,LOC25,CÍRCULO,CÍRCULO_6,X,2698.73,2698.65,-0.08,1.0,-1.0
11/05/2026,19:34:39,LOC25,CÍRCULO,CÍRCULO_6,Y,0.0,-0.02,-0.02,1.0,-1.0
11/05/2026,19:34:39,LOC26,CÍRCULO,CÍRCULO_7,X,2698.73,2698.81,0.07,1.0,-1.0
11/05/2026,19:34:39,LOC26,CÍRCULO,CÍRCULO_7,Y,34.29,34.25,-0.04,1.0,-1.0
11/05/2026,19:34:39,LOC27,CÍRCULO,CÍRCULO_13,X,2633.89,2633.36,-0.53,0.7,-0.7
11/05/2026,19:34:39,LOC27,CÍRCULO,CÍRCULO_13,Y,-137.0,-136.48,0.52,0.7,-0.7
11/05/2026,19:34:39,LOC28,CÍRCULO,CÍRCULO_12,X,2633.89,2633.63,-0.25,0.7,-0.7
11/05/2026,19:34:39,LOC28,CÍRCULO,CÍRCULO_12,Y,137.0,136.82,-0.18,0.7,-0.7
11/05/2026,19:34:39,LOC29,CÍRCULO,CÍRCULO_10,Y,-141.23,-141.14,0.09,1.0,-1.0
11/05/2026,19:34:39,LOC29,CÍRCULO,CÍRCULO_10,Z,150.61,150.74,0.13,1.0,-1.0
11/05/2026,19:34:39,LOC30,CÍRCULO,CÍRCULO_11,Y,-212.3,-212.19,0.11,1.0,-1.0
11/05/2026,19:34:39,LOC30,CÍRCULO,CÍRCULO_11,Z,145.38,145.67,0.29,1.0,-1.0
11/05/2026,19:34:39,LOC31,CÍRCULO,CÍRCULO_9,Y,-23.3,-23.29,0.01,1.0,-1.0
11/05/2026,19:34:39,LOC31,CÍRCULO,CÍRCULO_9,Z,145.38,145.66,0.28,1.0,-1.0
11/05/2026,19:34:39,LOC32,CÍRCULO,CÍRCULO_8,Y,141.23,141.15,-0.08,1.0,-1.0
11/05/2026,19:34:39,LOC32,CÍRCULO,CÍRCULO_8,Z,150.61,151.01,0.39,1.0,-1.0
11/05/2026,19:34:39,LOC33,SLOT,OBLONGO_2,X,2472.16,2472.2,0.03,0.6,-0.6
