Data,Hora,Localização,TipoGeométrico,NomePonto,Eixo,Nominal,Medido,Desvio,Tol+,Tol-
15/05/2026,22:26:19,LOC22,CÍRCULO,CÍRCULO_2,X,2552.39,2551.94,-0.44,0.7,-0.7
15/05/2026,22:26:19,LOC22,CÍRCULO,CÍRCULO_2,Y,-220.26,-220.4,-0.14,0.7,-0.7
15/05/2026,22:26:19,LOC23,CÍRCULO,CÍRCULO_1,X,2552.39,2552.15,-0.24,0.7,-0.7
15/05/2026,22:26:19,LOC23,CÍRCULO,CÍRCULO_1,Y,220.26,220.16,-0.1,0.7,-0.7
15/05/2026,22:26:19,LOC24,CÍRCULO,CÍRCULO_5,X,2698.73,2698.68,-0.06,1.0,-1.0
15/05/2026,22:26:19,LOC24,CÍRCULO,CÍRCULO_5,Y,-34.28,-34.29,-0.02,1.0,-1.0
15/05/2026,22:26:19,LOC25,CÍRCULO,CÍRCULO_6,X,2698.73,2698.64,-0.09,1.0,-1.0
15/05/2026,22:26:19,LOC25,CÍRCULO,CÍRCULO_6,Y,0.0,-0.04,-0.04,1.0,-1.0
15/05/2026,22:26:19,LOC26,CÍRCULO,CÍRCULO_7,X,2698.73,2698.81,0.07,1.0,-1.0
15/05/2026,22:26:19,LOC26,CÍRCULO,CÍRCULO_7,Y,34.29,34.25,-0.04,1.0,-1.0
15/05/2026,22:26:19,LOC27,CÍRCULO,CÍRCULO_13,X,2633.89,2632.21,-1.68,0.7,-0.7
15/05/2026,22:26:19,LOC27,CÍRCULO,CÍRCULO_13,Y,-137.0,-136.4,0.6,0.7,-0.7
15/05/2026,22:26:19,LOC28,CÍRCULO,CÍRCULO_12,X,2633.89,2632.47,-1.42,0.7,-0.7
15/05/2026,22:26:19,LOC28,CÍRCULO,CÍRCULO_12,Y,137.0,136.73,-0.27,0.7,-0.7
15/05/2026,22:26:19,LOC29,CÍRCULO,CÍRCULO_10,Y,-141.23,-141.17,0.06,1.0,-1.0
15/05/2026,22:26:19,LOC29,CÍRCULO,CÍRCULO_10,Z,150.61,151.12,0.51,1.0,-1.0
15/05/2026,22:26:19,LOC30,CÍRCULO,CÍRCULO_11,Y,-212.3,-212.22,0.08,1.0,-1.0
15/05/2026,22:26:19,LOC30,CÍRCULO,CÍRCULO_11,Z,145.38,146.23,0.85,1.0,-1.0
15/05/2026,22:26:19,LOC31,CÍRCULO,CÍRCULO_9,Y,-23.3,-23.39,-0.1,1.0,-1.0
15/05/2026,22:26:19,LOC31,CÍRCULO,CÍRCULO_9,Z,145.38,146.2,0.82,1.0,-1.0
15/05/2026,22:26:19,LOC32,CÍRCULO,CÍRCULO_8,Y,141.23,141.11,-0.12,1.0,-1.0
15/05/2026,22:26:19,LOC32,CÍRCULO,CÍRCULO_8,Z,150.61,151.39,0.78,1.0,-1.0
15/05/2026,22:26:19,LOC33,SLOT,OBLONGO_2,X,2472.16,2472.07,-0.09,0.6,-0.6
15/05/2026,22:26:19,LOC33,SLOT,OBLONGO_2,Y,-215.26,-215.48,-0.23,0.6,-0.6
15/05/2026,22:26:19,LOC34,SLOT,OBLONGO_1,X,2472.16,2472.0,-0.16,0.6,-0.6
15/05/2026,22:26:19,LOC34,SLOT,OBLONGO_1,Y,215.26,215.28,0.02,0.6,-0.6
15/05/2026,22:26:19,LOC1,PONTO,PTO_DE_SUPERFICIE_11,T,0.0,0.92,0.92,0.5,-0.5
15/05/2026,22:26:19,LOC37,PONTO,PTO_DE_SUPERFICIE_12,T,0.0,0.45,0.45,0.5,-0.5
15/05/2026,22:26:19,LOC38,PONTO,PTO_DE_SUPERFICIE_13,T,0.0,0.45,0.45,0.5,-0.5
15/05/2026,22:26:19,LOC39,PONTO,PTO_DE_SUPERFICIE_14,T,0.0,0.82,0.82,0.5,-0.5
15/05/2026,22:26:19,LOC35,PONTO,PTO_DE_SUPERFICIE_19,T,0.0,0.93,0.93,0.5,-0.5
15/05/2026,22:26:19,LOC36,PONTO,PTO_DE_SUPERFICIE_20,T,0.0,1.15,1.15,0.5,-0.5
15/05/2026,22:26:19,LOC64,PONTO,PTO_DE_SUPERFICIE_45,T,0.0,0.58,0.58,0.5,-0.5
15/05/2026,22:26:19,LOC65,PONTO,PTO_DE_SUPERFICIE_46,T,0.0,0.46,0.46,0.5,-0.5
15/05/2026,22:26:19,LOC62,PONTO,PTO_DE_SUPERFICIE_39,T,0.0,0.45,0.45,0.5,-0.5
15/05/2026,22:26:19,LOC63,PONTO,PTO_DE_SUPERFICIE_40,T,0.0,0.59,0.59,0.5,-0.5
15/05/2026,22:26:19,LOC60,PONTO,PTO_DE_SUPERFICIE_37,T,0.0,1.11,1.11,0.5,-0.5
15/05/2026,22:26:19,LOC61,PONTO,PTO_DE_SUPERFICIE_38,T,0.0,0.83,0.83,0.5,-0.5
15/05/2026,22:26:19,LOC42,PONTO,PTO_DE_SUPERFICIE_15,T,0.0,1.91,1.91,0.5,-0.5
15/05/2026,22:26:19,LOC41,PONTO,PTO_DE_SUPERFICIE_16,T,0.0,2.76,2.76,0.5,-0.5
15/05/2026,22:26:19,LOC40,PONTO,PTO_DE_SUPERFICIE_17,T,0.0,2.13,2.13,0.5,-0.5
15/05/2026,22:26:19,LOC57,PONTO,PTO_DE_SUPERFICIE_18,T,0.0,2.39,2.39,0.5,-0.5
15/05/2026,22:26:19,LOC43,PONTO,PTO_DE_SUPERFICIE_21,T,0.0,2.16,2.16,0.5,-0.5
15/05/2026,22:26:19,LOC44,PONTO,PTO_DE_SUPERFICIE_22,T,0.0,1.66,1.66,0.5,-0.5
15/05/2026,22:26:19,LOC58,PONTO,PTO_DE_SUPERFICIE_35,T,0.0,1.91,1.91,0.5,-0.5
15/05/2026,22:26:19,LOC59,PONTO,PTO_DE_SUPERFICIE_36,T,0.0,2.42,2.42,0.5,-0.5
15/05/2026,22:26:19,LOC76,PONTO,PTO_DE_SUPERFICIE_64,T,0.0,1.94,1.94,0.5,-0.5
15/05/2026,22:26:19,LOC77,PONTO,PTO_DE_SUPERFICIE_65,T,0.0,1.66,1.66,0.5,-0.5
15/05/2026,22:26:19,LOC74,PONTO,PTO_DE_SUPERFICIE_66,T,0.0,1.53,1.53,0.5,-0.5
15/05/2026,22:26:19,LOC73,PONTO,PTO_DE_SUPERFICIE_67,T,0.0,1.93,1.93,0.5,-0.5
15/05/2026,22:26:19,LOC71,PONTO,PTO_DE_SUPERFICIE_68,T,0.0,1.69,1.69,0.5,-0.5
15/05/2026,22:26:19,LOC70,PONTO,PTO_DE_SUPERFICIE_69,T,0.0,1.96,1.96,0.5,-0.5
15/05/2026,22:26:19,LOC72,PONTO,PTO_DE_SUPERFICIE_70,T,0.0,1.83,1.83,0.5,-0.5
15/05/2026,22:26:19,LOC75,PONTO,PTO_DE_SUPERFICIE_71,T,0.0,1.6,1.6,0.5,-0.5
15/05/2026,22:26:19,LOC45,PONTO,PTO_DE_SUPERFICIE_23,T,0.0,-0.13,-0.13,0.5,-0.5
15/05/2026,22:26:19,LOC46,PONTO,PTO_DE_SUPERFICIE_24,T,0.0,0.08,0.08,0.5,-0.5
15/05/2026,22:26:19,LOC47,PONTO,PTO_DE_SUPERFICIE_25,T,0.0,0.04,0.04,0.5,-0.5
15/05/2026,22:26:19,LOC48,PONTO,PTO_DE_SUPERFICIE_26,T,0.0,-0.48,-0.48,0.5,-0.5
15/05/2026,22:26:19,LOC49,PONTO,PTO_DE_SUPERFICIE_27,T,0.0,-0.05,-0.05,0.5,-0.5
15/05/2026,22:26:19,LOC50,PONTO,PTO_DE_SUPERFICIE_28,T,0.0,-0.66,-0.66,0.5,-0.5
15/05/2026,22:26:19,LOC51,PONTO,PTO_DE_SUPERFICIE_29,T,0.0,-0.03,-0.03,0.5,-0.5
15/05/2026,22:26:19,LOC52,PONTO,PTO_DE_SUPERFICIE_30,T,0.0,-0.71,-0.71,0.5,-0.5
15/05/2026,22:26:19,LOC53,PONTO,PTO_DE_SUPERFICIE_31,T,0.0,-0.69,-0.69,0.5,-0.5
15/05/2026,22:26:19,LOC54,PONTO,PTO_DE_SUPERFICIE_32,T,0.0,0.01,0.01,0.5,-0.5
15/05/2026,22:26:19,LOC55,PONTO,PTO_DE_SUPERFICIE_33,T,0.0,0.1,0.1,0.5,-0.5
15/05/2026,22:26:19,LOC56,PONTO,PTO_DE_SUPERFICIE_34,T,0.0,-0.51,-0.51,0.5,-0.5
15/05/2026,22:26:19,LOC66,PONTO,PTO_DE_SUPERFICIE_41,T,0.0,-0.42,-0.42,0.5,-0.5
15/05/2026,22:26:19,LOC67,PONTO,PTO_DE_SUPERFICIE_42,T,0.0,-0.22,-0.22,0.7,-0.7
15/05/2026,22:26:19,LOC68,PONTO,PTO_DE_SUPERFICIE_43,T,0.0,-0.2,-0.2,0.7,-0.7
15/05/2026,22:26:19,LOC69,PONTO,PTO_DE_SUPERFICIE_44,T,0.0,-0.08,-0.08,0.7,-0.7
15/05/2026,22:26:19,LOC78,PONTO,PTO_DE_SUPERFICIE_73,T,0.0,-0.73,-0.73,0.7,-0.7
15/05/2026,22:26:19,LOC79,PONTO,PTO_DE_SUPERFICIE_60,T,0.0,0.23,0.23,0.7,-0.7
15/05/2026,22:26:19,LOC80,PONTO,PTO_DE_SUPERFICIE_59,T,0.0,-0.5,-0.5,0.7,-0.7
15/05/2026,22:26:19,LOC81,PONTO,PTO_DE_SUPERFICIE_61,T,0.0,0.5,0.5,0.7,-0.7
15/05/2026,22:26:19,LOC82,PONTO,PTO_DE_SUPERFICIE_62,T,0.0,-0.98,-0.98,0.7,-0.7
15/05/2026,22:26:19,LOC83,PONTO,PTO_DE_SUPERFICIE_63,T,0.0,-0.55,-0.55,0.7,-0.7
15/05/2026,22:26:19,LOC84,PONTO,PTO_DE_SUPERFICIE_56,T,0.0,-0.46,-0.46,0.7,-0.7
15/05/2026,22:26:19,LOC85,PONTO,PTO_DE_SUPERFICIE_57,T,0.0,-1.32,-1.32,0.7,-0.7
15/05/2026,22:26:19,LOC86,PONTO,PTO_DE_SUPERFICIE_55,T,0.0,-1.25,-1.25,0.7,-0.7
15/05/2026,22:26:19,LOC87,PONTO,PTO_DE_SUPERFICIE_54,T,0.0,-0.33,-0.33,0.7,-0.7
15/05/2026,22:26:19,LOC88,PONTO,PTO DE_SUPERFICIE_52,T,0.0,-0.45,-0.45,0.7,-0.7
15/05/2026,22:26:19,LOC89,PONTO,PTO_DE_SUPERFICIE_53,T,0.0,-1.17,-1.17,0.7,-0.7
15/05/2026,22:26:19,LOC90,PONTO,PTO_DE_SUPERFICIE_51,T,0.0,-1.16,-1.16,0.7,-0.7
15/05/2026,22:26:19,LOC91,PONTO,PTO_DE_SUPERFICIE_50,T,0.0,-0.46,-0.46,0.7,-0.7
15/05/2026,22:26:19,LOC92,PONTO,PTO_DE_SUPERFICIE_48,T,0.0,-0.52,-0.52,0.7,-0.7
15/05/2026,22:26:19,LOC93,PONTO,PTO_DE_SUPERFICIE_49,T,0.0,-1.32,-1.32,0.7,-0.7
15/05/2026,22:26:19,LOC94,PONTO,PTO_DE_SUPERFICIE_47,T,0.0,-1.17,-1.17,0.7,-0.7
15/05/2026,22:26:19,LOC95,PONTO,PTO_DE_SUPERFICIE_72,T,0.0,-0.51,-0.51,0.7,-0.7
15/05/2026,22:26:19,LOC96,PONTO,PTO_DE_BORDA_APARADA_1,T,0.0,2.19,2.19,0.7,-0.7
15/05/2026,22:26:19,LOC97,PONTO,PTO_DE_BORDA_APARADA_8,T,0.0,3.22,3.22,0.7,-0.7
