Data,Hora,Localização,TipoGeométrico,NomePonto,Eixo,Nominal,Medido,Desvio,Tol+,Tol-
24/11/2025,09:15:34,LOC22,CÍRCULO,CÍRCULO_2,X,2552.39,2552.33,-0.06,0.7,-0.7
24/11/2025,09:15:34,LOC22,CÍRCULO,CÍRCULO_2,Y,-220.26,-220.24,0.02,0.7,-0.7
24/11/2025,09:15:34,LOC23,CÍRCULO,CÍRCULO_1,X,2552.39,2552.3,-0.09,0.7,-0.7
24/11/2025,09:15:34,LOC23,CÍRCULO,CÍRCULO_1,Y,220.26,220.21,-0.05,0.7,-0.7
24/11/2025,09:15:34,LOC24,CÍRCULO,CÍRCULO_5,X,2698.73,2698.67,-0.06,1.0,-1.0
24/11/2025,09:15:34,LOC24,CÍRCULO,CÍRCULO_5,Y,-34.28,-34.28,-0.01,1.0,-1.0
24/11/2025,09:15:34,LOC25,CÍRCULO,CÍRCULO_6,X,2698.73,2698.71,-0.02,1.0,-1.0
24/11/2025,09:15:34,LOC25,CÍRCULO,CÍRCULO_6,Y,0.0,0.0,0.0,1.0,-1.0
24/11/2025,09:15:34,LOC26,CÍRCULO,CÍRCULO_7,X,2698.73,2698.81,0.08,1.0,-1.0
24/11/2025,09:15:34,LOC26,CÍRCULO,CÍRCULO_7,Y,34.29,34.25,-0.04,1.0,-1.0
24/11/2025,09:15:34,LOC27,CÍRCULO,CÍRCULO_13,X,2633.89,2633.15,-0.74,0.7,-0.7
24/11/2025,09:15:34,LOC27,CÍRCULO,CÍRCULO_13,Y,-137.0,-136.76,0.24,0.7,-0.7
24/11/2025,09:15:34,LOC28,CÍRCULO,CÍRCULO_12,X,2633.89,2633.38,-0.51,0.7,-0.7
24/11/2025,09:15:34,LOC28,CÍRCULO,CÍRCULO_12,Y,137.0,137.05,0.05,0.7,-0.7
24/11/2025,09:15:34,LOC29,CÍRCULO,CÍRCULO_10,Y,-141.23,-141.13,0.1,1.0,-1.0
24/11/2025,09:15:34,LOC29,CÍRCULO,CÍRCULO_10,Z,150.61,150.58,-0.03,1.0,-1.0
24/11/2025,09:15:34,LOC30,CÍRCULO,CÍRCULO_11,Y,-212.3,-212.18,0.12,1.0,-1.0
24/11/2025,09:15:34,LOC30,CÍRCULO,CÍRCULO_11,Z,145.38,145.57,0.19,1.0,-1.0
24/11/2025,09:15:34,LOC31,CÍRCULO,CÍRCULO_9,Y,-23.3,-23.27,0.03,1.0,-1.0
24/11/2025,09:15:34,LOC31,CÍRCULO,CÍRCULO_9,Z,145.38,145.45,0.07,1.0,-1.0
24/11/2025,09:15:34,LOC32,CÍRCULO,CÍRCULO_8,Y,141.23,141.2,-0.03,1.0,-1.0
24/11/2025,09:15:34,LOC32,CÍRCULO,CÍRCULO_8,Z,150.61,150.68,0.07,1.0,-1.0
24/11/2025,09:15:34,LOC33,SLOT,OBLONGO_2,X,2472.16,2472.13,-0.03,0.6,-0.6
24/11/2025,09:15:34,LOC33,SLOT,OBLONGO_2,Y,-215.26,-215.21,0.05,0.6,-0.6
24/11/2025,09:15:34,LOC34,SLOT,OBLONGO_1,X,2472.16,2471.57,-0.6,0.6,-0.6
24/11/2025,09:15:34,LOC34,SLOT,OBLONGO_1,Y,215.26,215.14,-0.11,0.6,-0.6
24/11/2025,09:15:34,LOC1,PONTO,PTO_DE_SUPERFICIE_11,Z,136.9,136.46,-0.44,0.7,-0.7
24/11/2025,09:15:34,LOC37,PONTO,PTO_DE_SUPERFICIE_12,Z,136.9,135.99,-0.91,0.7,-0.7
24/11/2025,09:15:34,LOC38,PONTO,PTO_DE_SUPERFICIE_13,Z,135.4,136.64,1.24,0.7,-0.7
24/11/2025,09:15:34,LOC39,PONTO,PTO_DE_SUPERFICIE_14,Z,136.9,136.69,-0.21,0.7,-0.7
24/11/2025,09:15:34,LOC35,PONTO,PTO_DE_SUPERFICIE_19,Z,136.9,136.48,-0.42,0.7,-0.7
24/11/2025,09:15:34,LOC36,PONTO,PTO_DE_SUPERFICIE_20,Z,136.9,136.71,-0.19,0.7,-0.7
24/11/2025,09:15:34,LOC64,PONTO,PTO_DE_SUPERFICIE_45,Z,136.9,136.23,-0.67,0.7,-0.7
24/11/2025,09:15:34,LOC65,PONTO,PTO_DE_SUPERFICIE_46,Z,136.9,136.01,-0.89,0.7,-0.7
24/11/2025,09:15:34,LOC62,PONTO,PTO_DE_SUPERFICIE_39,Z,135.4,136.64,1.24,0.7,-0.7
24/11/2025,09:15:34,LOC63,PONTO,PTO_DE_SUPERFICIE_40,Z,136.9,136.74,-0.16,0.7,-0.7
24/11/2025,09:15:34,LOC60,PONTO,PTO_DE_SUPERFICIE_37,Z,136.9,137.0,0.1,0.7,-0.7
