Data,Hora,Localização,TipoGeométrico,NomePonto,Eixo,Nominal,Medido,Desvio,Tol+,Tol-
14/01/2026,19:48:32,LOC22,CÍRCULO,CÍRCULO_2,X,2552.39,2552.61,0.22,0.7,-0.7
14/01/2026,19:48:32,LOC22,CÍRCULO,CÍRCULO_2,Y,-220.26,-220.53,-0.27,0.7,-0.7
14/01/2026,19:48:32,LOC23,CÍRCULO,CÍRCULO_1,X,2552.39,2552.14,-0.25,0.7,-0.7
14/01/2026,19:48:32,LOC23,CÍRCULO,CÍRCULO_1,Y,220.26,220.01,-0.25,0.7,-0.7
14/01/2026,19:48:32,LOC24,CÍRCULO,CÍRCULO_5,X,2698.73,2698.68,-0.05,1.0,-1.0
14/01/2026,19:48:32,LOC24,CÍRCULO,CÍRCULO_5,Y,-34.28,-34.28,-0.01,1.0,-1.0
14/01/2026,19:48:32,LOC25,CÍRCULO,CÍRCULO_6,X,2698.73,2698.64,-0.09,1.0,-1.0
14/01/2026,19:48:32,LOC25,CÍRCULO,CÍRCULO_6,Y,0.0,-0.01,-0.01,1.0,-1.0
14/01/2026,19:48:32,LOC26,CÍRCULO,CÍRCULO_7,X,2698.73,2698.81,0.08,1.0,-1.0
14/01/2026,19:48:32,LOC26,CÍRCULO,CÍRCULO_7,Y,34.29,34.24,-0.05,1.0,-1.0
14/01/2026,19:48:32,LOC27,CÍRCULO,CÍRCULO_13,X,2633.89,2633.85,-0.03,0.7,-0.7
14/01/2026,19:48:32,LOC27,CÍRCULO,CÍRCULO_13,Y,-137.0,-136.65,0.35,0.7,-0.7
14/01/2026,19:48:32,LOC28,CÍRCULO,CÍRCULO_12,X,2633.89,2633.04,-0.84,0.7,-0.7
14/01/2026,19:48:32,LOC28,CÍRCULO,CÍRCULO_12,Y,137.0,136.48,-0.52,0.7,-0.7
14/01/2026,19:48:32,LOC29,CÍRCULO,CÍRCULO_10,Y,-141.23,-141.11,0.12,1.0,-1.0
14/01/2026,19:48:32,LOC29,CÍRCULO,CÍRCULO_10,Z,150.61,150.64,0.02,1.0,-1.0
14/01/2026,19:48:32,LOC30,CÍRCULO,CÍRCULO_11,Y,-212.3,-212.13,0.16,1.0,-1.0
14/01/2026,19:48:32,LOC30,CÍRCULO,CÍRCULO_11,Z,145.38,145.69,0.31,1.0,-1.0
14/01/2026,19:48:32,LOC31,CÍRCULO,CÍRCULO_9,Y,-23.3,-23.32,-0.02,1.0,-1.0
14/01/2026,19:48:32,LOC31,CÍRCULO,CÍRCULO_9,Z,145.38,145.69,0.31,1.0,-1.0
14/01/2026,19:48:32,LOC32,CÍRCULO,CÍRCULO_8,Y,141.23,141.21,-0.01,1.0,-1.0
14/01/2026,19:48:32,LOC32,CÍRCULO,CÍRCULO_8,Z,150.61,150.77,0.16,1.0,-1.0
14/01/2026,19:48:32,LOC33,SLOT,OBLONGO_2,X,2472.16,2472.27,0.11,0.6,-0.6
14/01/2026,19:48:32,LOC33,SLOT,OBLONGO_2,Y,-215.26,-215.58,-0.33,0.6,-0.6
14/01/2026,19:48:32,LOC34,SLOT,OBLONGO_1,X,2472.16,2471.67,-0.5,0.6,-0.6
14/01/2026,19:48:32,LOC34,SLOT,OBLONGO_1,Y,215.26,215.12,-0.14,0.6,-0.6
14/01/2026,19:48:32,LOC1,PONTO,PTO_DE_SUPERFICIE_11,Z,136.9,137.17,0.27,0.7,-0.7
14/01/2026,19:48:32,LOC37,PONTO,PTO_DE_SUPERFICIE_12,Z,136.9,136.91,0.01,0.7,-0.7
14/01/2026,19:48:32,LOC38,PONTO,PTO_DE_SUPERFICIE_13,Z,136.9,136.96,0.06,0.7,-0.7
14/01/2026,19:48:32,LOC39,PONTO,PTO_DE_SUPERFICIE_14,Z,136.9,137.26,0.36,0.7,-0.7
14/01/2026,19:48:32,LOC35,PONTO,PTO_DE_SUPERFICIE_19,Z,136.9,137.18,0.28,0.7,-0.7
14/01/2026,19:48:32,LOC36,PONTO,PTO_DE_SUPERFICIE_20,Z,136.9,137.32,0.42,0.7,-0.7
14/01/2026,19:48:32,LOC64,PONTO,PTO_DE_SUPERFICIE_45,Z,136.9,136.95,0.05,0.7,-0.7
14/01/2026,19:48:32,LOC65,PONTO,PTO_DE_SUPERFICIE_46,Z,136.9,136.91,0.01,0.7,-0.7
14/01/2026,19:48:32,LOC62,PONTO,PTO_DE_SUPERFICIE_39,Z,136.9,136.95,0.05,0.7,-0.7
14/01/2026,19:48:32,LOC63,PONTO,PTO_DE_SUPERFICIE_40,Z,136.9,137.01,0.11,0.7,-0.7
14/01/2026,19:48:32,LOC60,PONTO,PTO_DE_SUPERFICIE_37,Z,136.9,137.49,0.59,0.7,-0.7
14/01/2026,19:48:32,LOC61,PONTO,PTO_DE_SUPERFICIE_38,Z,136.9,137.27,0.37,0.7,-0.7
14/01/2026,19:48:32,LOC42,PONTO,PTO_DE_SUPERFICIE_15,Z,117.43,118.47,0.04,0.7,-0.7
14/01/2026,19:48:32,LOC41,PONTO,PTO_DE_SUPERFICIE_16,Z,117.43,118.83,0.6,0.7,-0.7
14/01/2026,19:48:32,LOC40,PONTO,PTO_DE_SUPERFICIE_17,Z,117.43,118.06,0.63,0.7,-0.7
14/01/2026,19:48:32,LOC57,PONTO,PTO_DE_SUPERFICIE_18,Z,117.43,118.17,0.74,0.7,-0.7
14/01/2026,19:48:32,LOC43,PONTO,PTO_DE_SUPERFICIE_21,Z,117.43,117.81,0.38,0.7,-0.7
14/01/2026,19:48:32,LOC44,PONTO,PTO_DE_SUPERFICIE_22,Z,117.43,118.39,0.96,0.7,-0.7
14/01/2026,19:48:32,LOC58,PONTO,PTO_DE_SUPERFICIE_35,Z,117.43,117.65,0.22,0.7,-0.7
14/01/2026,19:48:32,LOC59,PONTO,PTO_DE_SUPERFICIE_36,Z,117.43,118.12,0.69,0.7,-0.7
14/01/2026,19:48:32,LOC76,PONTO,PTO_DE_SUPERFICIE_64,Z,117.43,117.67,0.24,0.7,-0.7
