Data,Hora,Localização,TipoGeométrico,NomePonto,Eixo,Nominal,Medido,Desvio,Tol+,Tol-
22/05/2026,13:06:42,LOC1,CÍRCULO,CÍRCULO_1,X,3306.84,3306.76,-0.08,0.6,-0.6
22/05/2026,13:06:42,LOC1,CÍRCULO,CÍRCULO_1,Y,-137.0,-136.98,0.02,0.6,-0.6
22/05/2026,13:06:42,LOC2,CÍRCULO,CÍRCULO_2,X,3306.84,3307.09,0.25,0.6,-0.6
22/05/2026,13:06:42,LOC2,CÍRCULO,CÍRCULO_2,Y,137.0,136.96,-0.04,0.6,-0.6
22/05/2026,13:06:42,LOC7,CÍRCULO,CÍRCULO_11,X,3242.0,3242.34,0.34,0.8,-0.8
22/05/2026,13:06:42,LOC7,CÍRCULO,CÍRCULO_11,Y,0.0,-0.07,-0.07,0.8,-0.8
22/05/2026,13:06:42,LOC8,CÍRCULO,CÍRCULO_4,X,3242.0,3241.37,-0.63,0.8,-0.8
22/05/2026,13:06:42,LOC8,CÍRCULO,CÍRCULO_4,Y,-34.29,-34.21,0.08,0.8,-0.8
22/05/2026,13:06:42,LOC9,CÍRCULO,CÍRCULO_3,X,3242.0,3241.35,-0.65,0.8,-0.8
22/05/2026,13:06:42,LOC9,CÍRCULO,CÍRCULO_3,Y,34.28,34.17,-0.11,0.8,-0.8
22/05/2026,13:06:42,N/D,N/D,N/D,M,68.57,68.39,-0.18,0.5,-0.5
22/05/2026,13:06:42,LOC3,CÍRCULO,CÍRCULO_5,Y,-141.23,-141.21,0.02,0.7,-0.7
22/05/2026,13:06:42,LOC3,CÍRCULO,CÍRCULO_5,Z,150.36,150.12,-0.24,0.7,-0.7
22/05/2026,13:06:42,LOC117,CÍRCULO,CÍRCULO_6,Y,141.23,141.16,-0.07,0.7,-0.7
22/05/2026,13:06:42,LOC117,CÍRCULO,CÍRCULO_6,Z,150.36,149.81,-0.55,0.7,-0.7
22/05/2026,13:06:42,LOC5,CÍRCULO,CÍRCULO_7,X,3205.0,3205.13,0.13,0.7,-0.7
22/05/2026,13:06:42,LOC5,CÍRCULO,CÍRCULO_7,Y,-183.5,-183.54,-0.04,0.7,-0.7
22/05/2026,13:06:42,LOC115,CÍRCULO,CÍRCULO_8,X,3205.0,3205.17,0.17,0.7,-0.7
22/05/2026,13:06:42,LOC115,CÍRCULO,CÍRCULO_8,Y,183.5,183.62,0.12,0.7,-0.7
22/05/2026,13:06:42,LOC6,CÍRCULO,CÍRCULO_10,X,3206.76,3207.34,0.59,0.8,-0.8
22/05/2026,13:06:42,LOC6,CÍRCULO,CÍRCULO_10,Y,-43.75,-43.42,0.33,0.8,-0.8
22/05/2026,13:06:42,LOC114,CÍRCULO,CÍRCULO_9,X,3206.75,3206.25,-0.5,0.8,-0.8
22/05/2026,13:06:42,LOC114,CÍRCULO,CÍRCULO_9,Y,43.74,44.16,0.42,0.8,-0.8
22/05/2026,13:06:42,N/D,N/D,N/D,M,282.46,282.37,-0.09,0.5,-0.5
22/05/2026,13:06:42,N/D,N/D,N/D,M,367.0,367.16,0.16,0.5,-0.5
22/05/2026,13:06:42,N/D,N/D,N/D,M,87.5,87.59,0.09,0.5,-0.5
22/05/2026,13:06:42,LOC10,PONTO,PTO_DE_SUPERFICIE_1,Z,176.9,176.91,0.01,0.6,-0.6
22/05/2026,13:06:42,LOC11,PONTO,PTO_DE_SUPERFICIE_2,Z,176.9,176.64,-0.26,0.6,-0.6
22/05/2026,13:06:42,LOC12,PONTO,PTO_DE_SUPERFICIE_4,Z,176.9,176.59,-0.31,0.6,-0.6
22/05/2026,13:06:42,LOC13,PONTO,PTO_DE_SUPERFICIE_3,Z,176.9,176.74,-0.16,0.6,-0.6
22/05/2026,13:06:42,LOC14,PONTO,PTO_DE_SUPERFICIE_5,Z,176.9,176.57,-0.33,0.6,-0.6
22/05/2026,13:06:42,LOC15,PONTO,PTO_DE_SUPERFICIE_6,Z,176.9,176.6,-0.3,0.6,-0.6
22/05/2026,13:06:42,LOC16,PONTO,PTO_DE_SUPERFICIE_7,Z,176.9,176.51,-0.39,0.6,-0.6
22/05/2026,13:06:42,LOC17,PONTO,PTO_DE_SUPERFICIE_8,Z,176.9,176.44,-0.46,0.6,-0.6
22/05/2026,13:06:42,LOC18,PONTO,PTO_DE_SUPERFICIE_9,Z,178.4,178.4,0.0,0.6,-0.6
22/05/2026,13:06:42,LOC19,PONTO,PTO_DE_SUPERFICIE_10,Z,178.4,178.29,-0.11,0.6,-0.6
22/05/2026,13:06:42,LOC20,PONTO,PTO_DE_SUPERFICIE_11,Z,178.4,178.1,-0.3,0.6,-0.6
22/05/2026,13:06:42,LOC21,PONTO,PTO_DE_SUPERFICIE_12,Z,178.4,178.51,0.11,0.6,-0.6
22/05/2026,13:06:42,LOC4,PONTO,PTO_DE_SUPERFICIE_13,Z,176.9,176.55,-0.35,0.6,-0.6
22/05/2026,13:06:42,LOC23,PONTO,PTO_DE_SUPERFICIE_14,Z,176.9,176.28,-0.62,0.6,-0.6
22/05/2026,13:06:42,LOC24,PONTO,PTO_DE_SUPERFICIE_15,Z,176.9,176.65,-0.25,0.6,-0.6
22/05/2026,13:06:42,LOC25,PONTO,PTO_DE_SUPERFICIE_16,Z,176.9,176.52,-0.38,0.6,-0.6
22/05/2026,13:06:42,LOC26,PONTO,PTO_DE_SUPERFICIE_18,Z,176.9,176.72,-0.18,0.6,-0.6
22/05/2026,13:06:42,LOC27,PONTO,PTO_DE_SUPERFICIE_17,Z,176.9,176.71,-0.19,0.6,-0.6
22/05/2026,13:06:42,LOC28,PONTO,PTO_DE_SUPERFICIE_19,Z,176.9,176.81,-0.09,0.6,-0.6
