Data,Hora,Localização,TipoGeométrico,NomePonto,Eixo,Nominal,Medido,Desvio,Tol+,Tol-
10/06/2026,12:51:27,LOC1,CÍRCULO,CÍRCULO_1,X,3306.84,3307.04,0.2,0.6,-0.6
10/06/2026,12:51:27,LOC1,CÍRCULO,CÍRCULO_1,Y,-137.0,-136.92,0.08,0.6,-0.6
10/06/2026,12:51:27,LOC2,CÍRCULO,CÍRCULO_2,X,3306.84,3306.29,-0.55,0.6,-0.6
10/06/2026,12:51:27,LOC2,CÍRCULO,CÍRCULO_2,Y,137.0,137.07,0.07,0.6,-0.6
10/06/2026,12:51:27,LOC7,CÍRCULO,CÍRCULO_11,X,3242.0,3242.34,0.34,0.8,-0.8
10/06/2026,12:51:27,LOC7,CÍRCULO,CÍRCULO_11,Y,0.0,-0.15,-0.15,0.8,-0.8
10/06/2026,12:51:27,LOC8,CÍRCULO,CÍRCULO_4,X,3242.0,3242.82,0.82,0.8,-0.8
10/06/2026,12:51:27,LOC8,CÍRCULO,CÍRCULO_4,Y,-34.29,-34.28,0.01,0.8,-0.8
10/06/2026,12:51:27,LOC9,CÍRCULO,CÍRCULO_3,X,3242.0,3241.39,-0.61,0.8,-0.8
10/06/2026,12:51:27,LOC9,CÍRCULO,CÍRCULO_3,Y,34.28,34.26,-0.02,0.8,-0.8
10/06/2026,12:51:27,N/D,N/D,N/D,M,68.57,68.56,-0.01,0.5,-0.5
10/06/2026,12:51:27,LOC3,CÍRCULO,CÍRCULO_5,Y,-141.23,-141.5,-0.27,0.7,-0.7
10/06/2026,12:51:27,LOC3,CÍRCULO,CÍRCULO_5,Z,150.36,148.88,-1.48,0.7,-0.7
10/06/2026,12:51:27,LOC117,CÍRCULO,CÍRCULO_6,Y,141.23,140.95,-0.28,0.7,-0.7
10/06/2026,12:51:27,LOC117,CÍRCULO,CÍRCULO_6,Z,150.36,148.8,-1.56,0.7,-0.7
10/06/2026,12:51:27,LOC5,CÍRCULO,CÍRCULO_7,X,3205.0,3205.2,0.2,0.7,-0.7
10/06/2026,12:51:27,LOC5,CÍRCULO,CÍRCULO_7,Y,-183.5,-183.72,-0.22,0.7,-0.7
10/06/2026,12:51:27,LOC115,CÍRCULO,CÍRCULO_8,X,3205.0,3205.47,0.47,0.7,-0.7
10/06/2026,12:51:27,LOC115,CÍRCULO,CÍRCULO_8,Y,183.5,183.58,0.08,0.7,-0.7
10/06/2026,12:51:27,LOC6,CÍRCULO,CÍRCULO_10,X,3206.76,3206.79,0.03,0.8,-0.8
10/06/2026,12:51:27,LOC6,CÍRCULO,CÍRCULO_10,Y,-43.75,-43.47,0.28,0.8,-0.8
10/06/2026,12:51:27,LOC114,CÍRCULO,CÍRCULO_9,X,3206.75,3205.47,-1.29,0.8,-0.8
10/06/2026,12:51:27,LOC114,CÍRCULO,CÍRCULO_9,Y,43.74,44.44,0.7,0.8,-0.8
10/06/2026,12:51:27,N/D,N/D,N/D,M,282.46,282.45,-0.01,0.5,-0.5
10/06/2026,12:51:27,N/D,N/D,N/D,M,367.0,367.3,0.3,0.5,-0.5
10/06/2026,12:51:27,N/D,N/D,N/D,M,87.5,87.91,0.42,0.5,-0.5
10/06/2026,12:51:27,LOC10,PONTO,PTO_DE_SUPERFICIE_1,Z,176.9,177.62,0.72,0.6,-0.6
10/06/2026,12:51:27,LOC11,PONTO,PTO_DE_SUPERFICIE_2,Z,176.9,176.03,-0.87,0.6,-0.6
10/06/2026,12:51:27,LOC12,PONTO,PTO_DE_SUPERFICIE_4,Z,176.9,175.96,-0.94,0.6,-0.6
10/06/2026,12:51:27,LOC13,PONTO,PTO_DE_SUPERFICIE_3,Z,176.9,177.39,0.49,0.6,-0.6
10/06/2026,12:51:27,LOC14,PONTO,PTO_DE_SUPERFICIE_5,Z,176.9,177.15,0.25,0.6,-0.6
10/06/2026,12:51:27,LOC15,PONTO,PTO_DE_SUPERFICIE_6,Z,176.9,175.99,-0.91,0.6,-0.6
10/06/2026,12:51:27,LOC16,PONTO,PTO_DE_SUPERFICIE_7,Z,176.9,175.84,-1.06,0.6,-0.6
10/06/2026,12:51:27,LOC17,PONTO,PTO_DE_SUPERFICIE_8,Z,176.9,176.9,0.0,0.6,-0.6
10/06/2026,12:51:27,LOC18,PONTO,PTO_DE_SUPERFICIE_9,Z,178.4,178.13,-0.27,0.6,-0.6
10/06/2026,12:51:27,LOC19,PONTO,PTO_DE_SUPERFICIE_10,Z,178.4,178.1,-0.3,0.6,-0.6
10/06/2026,12:51:27,LOC20,PONTO,PTO_DE_SUPERFICIE_11,Z,178.4,178.23,-0.17,0.6,-0.6
10/06/2026,12:51:27,LOC21,PONTO,PTO_DE_SUPERFICIE_12,Z,178.4,178.31,-0.09,0.6,-0.6
10/06/2026,12:51:27,LOC4,PONTO,PTO_DE_SUPERFICIE_13,Z,176.9,176.07,-0.83,0.6,-0.6
10/06/2026,12:51:27,LOC23,PONTO,PTO_DE_SUPERFICIE_14,Z,176.9,176.58,-0.32,0.6,-0.6
10/06/2026,12:51:27,LOC24,PONTO,PTO_DE_SUPERFICIE_15,Z,176.9,176.16,-0.74,0.6,-0.6
10/06/2026,12:51:27,LOC25,PONTO,PTO_DE_SUPERFICIE_16,Z,176.9,176.74,-0.16,0.6,-0.6
10/06/2026,12:51:27,LOC26,PONTO,PTO_DE_SUPERFICIE_18,Z,176.9,176.89,-0.01,0.6,-0.6
10/06/2026,12:51:27,LOC27,PONTO,PTO_DE_SUPERFICIE_17,Z,176.9,176.24,-0.66,0.6,-0.6
10/06/2026,12:51:27,LOC28,PONTO,PTO_DE_SUPERFICIE_19,Z,176.9,176.44,-0.46,0.6,-0.6
10/06/2026,12:51:27,LOC29,PONTO,PTO_DE_SUPERFICIE_20,Z,176.9,177.15,0.25,0.6,-0.6
10/06/2026,12:51:27,LOC42,PONTO,PTO_DE_SUPERFICIE_21,Z,176.9,175.81,-1.09,0.6,-0.6
10/06/2026,12:51:27,LOC43,PONTO,PTO_DE_SUPERFICIE_22,Z,176.9,177.45,0.55,0.6,-0.6
10/06/2026,12:51:27,LOC44,PONTO,PTO_DE_SUPERFICIE_23,Z,176.9,177.44,0.54,0.6,-0.6
10/06/2026,12:51:27,LOC45,PONTO,PTO_DE_SUPERFICIE_24,Z,176.9,175.97,-0.93,0.6,-0.6
10/06/2026,12:51:27,LOC41,PONTO,PTO_DE_SUPERFICIE_25,Z,176.9,177.1,0.2,0.6,-0.6
10/06/2026,12:51:27,LOC34,PONTO,PTO_DE_SUPERFICIE_26,Z,176.9,176.18,-0.72,0.6,-0.6
10/06/2026,12:51:27,LOC40,PONTO,PTO_DE_SUPERFICIE_27,Z,178.4,179.17,0.77,0.6,-0.6
10/06/2026,12:51:27,LOC35,PONTO,PTO_DE_SUPERFICIE_28,Z,178.4,178.74,0.34,0.6,-0.6
10/06/2026,12:51:27,LOC30,PONTO,PTO_DE_SUPERFICIE_32,Z,178.4,178.75,0.35,0.6,-0.6
10/06/2026,12:51:27,LOC33,PONTO,PTO_DE_SUPERFICIE_36,Z,176.9,177.12,0.22,0.6,-0.6
10/06/2026,12:51:27,LOC31,PONTO,PTO_DE_SUPERFICIE_37,Z,176.9,176.43,-0.47,0.6,-0.6
10/06/2026,12:51:27,LOC32,PONTO,PTO_DE_SUPERFICIE_38,Z,176.9,178.16,1.26,0.6,-0.6
10/06/2026,12:51:27,LOC36,PONTO,PTO_DE_SUPERFICIE_39,Z,176.9,178.41,1.51,0.6,-0.6
10/06/2026,12:51:27,LOC37,PONTO,PTO_DE_SUPERFICIE_40,Z,176.9,176.53,-0.37,0.6,-0.6
10/06/2026,12:51:27,LOC39,PONTO,PTO_DE_SUPERFICIE_46,Z,176.9,176.02,-0.88,0.6,-0.6
10/06/2026,12:51:27,LOC38,PONTO,PTO_DE_SUPERFICIE_48,Z,178.4,178.88,0.48,0.6,-0.6
10/06/2026,12:51:27,LOC53,PONTO,PTO_DE_SUPERFICIE_29,Z,178.4,177.46,-0.94,0.6,-0.6
10/06/2026,12:51:27,LOC55,PONTO,PTO_DE_SUPERFICIE_30,Z,178.4,177.18,-1.22,0.6,-0.6
10/06/2026,12:51:27,LOC22,PONTO,PTO_DE_SUPERFICIE_41,Z,178.4,177.44,-0.96,0.6,-0.6
10/06/2026,12:51:27,LOC54,PONTO,PTO_DE_SUPERFICIE_49,Z,178.4,176.85,-1.55,0.6,-0.6
10/06/2026,12:51:27,LOC118,PONTO,PTO_DE_SUPERFICIE_55,Z,117.43,118.45,1.02,0.6,-0.6
10/06/2026,12:51:27,LOC47,PONTO,PTO_DE_SUPERFICIE_56,Z,117.43,118.39,0.96,0.6,-0.6
10/06/2026,12:51:27,LOC58,PONTO,PTO_DE_SUPERFICIE_57,Z,117.43,117.74,0.31,0.6,-0.6
10/06/2026,12:51:27,LOC52,PONTO,PTO_DE_SUPERFICIE_58,Z,117.43,117.54,0.11,0.6,-0.6
10/06/2026,12:51:27,LOC51,PONTO,PTO_DE_SUPERFICIE_59,Z,117.43,117.31,-0.12,0.6,-0.6
10/06/2026,12:51:27,LOC57,PONTO,PTO_DE_SUPERFICIE_60,Z,117.43,116.86,-0.57,0.6,-0.6
10/06/2026,12:51:27,LOC50,PONTO,PTO_DE_SUPERFICIE_61,Z,117.43,117.25,-0.18,0.6,-0.6
10/06/2026,12:51:27,LOC56,PONTO,PTO_DE_SUPERFICIE_62,Z,117.43,116.89,-0.54,0.6,-0.6
10/06/2026,12:51:27,LOC46,PONTO,PTO_DE_SUPERFICIE_63,Z,117.43,117.11,-0.31,0.6,-0.6
10/06/2026,12:51:27,LOC59,PONTO,PTO_DE_SUPERFICIE_64,Z,117.43,117.43,0.0,0.6,-0.6
10/06/2026,12:51:27,LOC49,PONTO,PTO_DE_SUPERFICIE_65,Z,117.43,117.73,0.3,0.6,-0.6
10/06/2026,12:51:27,LOC48,PONTO,PTO_DE_SUPERFICIE_66,Z,117.43,117.53,0.1,0.6,-0.6
10/06/2026,12:51:27,LOC60,PONTO,PTO_DE_SUPERFICIE_51,X,3157.27,3156.85,-0.43,0.6,-0.6
10/06/2026,12:51:27,LOC61,PONTO,PTO_DE_SUPERFICIE_52,X,3163.23,3162.43,-0.8,0.6,-0.6
10/06/2026,12:51:27,LOC62,PONTO,PTO_DE_SUPERFICIE_53,X,3157.06,3156.13,-0.93,0.6,-0.6
10/06/2026,12:51:27,LOC63,PONTO,PTO_DE_SUPERFICIE_54,X,3163.65,3162.65,-1.0,0.6,-0.6
10/06/2026,12:51:27,LOC64,PONTO,PTO_DE_SUPERFICIE_67,X,3157.27,3156.22,-1.05,0.6,-0.6
10/06/2026,12:51:27,LOC65,PONTO,PTO_DE_SUPERFICIE_68,X,3163.86,3163.02,-0.84,0.6,-0.6
10/06/2026,12:51:27,LOC66,PONTO,PTO_DE_SUPERFICIE_69,X,3163.01,3162.26,-0.75,0.6,-0.6
10/06/2026,12:51:27,LOC67,PONTO,PTO_DE_SUPERFICIE_70,X,3156.85,3156.07,-0.78,0.6,-0.6
10/06/2026,12:51:27,LOC68,PONTO,PTO_DE_SUPERFICIE_77,X,3277.88,3278.54,0.66,0.6,-0.6
10/06/2026,12:51:27,LOC69,PONTO,PTO_DE_SUPERFICIE_78,X,3272.14,3272.97,0.83,0.6,-0.6
10/06/2026,12:51:27,LOC70,PONTO,PTO_DE_SUPERFICIE_75,X,3272.57,3273.43,0.86,0.6,-0.6
10/06/2026,12:51:27,LOC71,PONTO,PTO_DE_SUPERFICIE_76,X,3278.31,3279.06,0.75,0.6,-0.6
10/06/2026,12:51:27,LOC72,PONTO,PTO_DE_SUPERFICIE_80,X,3277.24,3277.25,0.01,0.6,-0.6
10/06/2026,12:51:27,LOC73,PONTO,PTO_DE_SUPERFICIE_79,X,3271.0,3271.48,0.48,0.6,-0.6
10/06/2026,12:51:27,LOC74,PONTO,PTO_DE_SUPERFICIE_81,T,0.0,-0.18,-0.18,0.6,-0.6
10/06/2026,12:51:27,LOC75,PONTO,PTO_DE_SUPERFICIE_82,X,3277.24,3276.83,-0.41,0.6,-0.6
10/06/2026,12:51:27,LOC76,PONTO,PTO_DE_SUPERFICIE_73,Y,51.5,53.42,1.92,0.6,-0.6
10/06/2026,12:51:27,LOC77,PONTO,PTO_DE_SUPERFICIE_74,Y,51.5,50.9,-0.61,0.6,-0.6
10/06/2026,12:51:27,LOC78,PONTO,PTO_DE_SUPERFICIE_71,Y,-51.5,-51.57,-0.06,0.6,-0.6
10/06/2026,12:51:27,LOC79,PONTO,PTO_DE_SUPERFICIE_72,Y,-51.5,-51.55,-0.05,0.6,-0.6
10/06/2026,12:51:27,LOC80,PONTO,PTO_DE_BORDA_APARADA_01,X,3310.15,3310.71,0.56,1.2,-1.2
10/06/2026,12:51:27,LOC81,PONTO,PTO_DE_BORDA_APARADA_02,X,3310.15,3310.56,0.42,1.2,-1.2
10/06/2026,12:51:27,LOC82,PONTO,PTO_DE_BORDA_APARADA_03,X,3336.03,3336.15,0.12,1.2,-1.2
10/06/2026,12:51:27,LOC83,PONTO,PTO_DE_BORDA_APARADA_04,X,3310.15,3309.97,-0.18,1.2,-1.2
10/06/2026,12:51:27,LOC84,PONTO,PTO_DE_BORDA_APARADA_10,X,3125.44,3124.55,-0.89,1.2,-1.2
10/06/2026,12:51:27,LOC85,PONTO,PTO_DE_BORDA_APARADA_11,X,3125.44,3124.37,-1.07,1.2,-1.2
10/06/2026,12:51:27,LOC86,PONTO,PTO_DE_BORDA_APARADA_12,X,3125.44,3124.27,-1.17,1.2,-1.2
10/06/2026,12:51:27,LOC87,PONTO,PTO_DE_BORDA_APARADA_13,X,3125.44,3124.33,-1.11,1.2,-1.2
10/06/2026,12:51:27,LOC88,PONTO,PTO_DE_BORDA_APARADA_14,X,3125.44,3124.6,-0.84,1.2,-1.2
10/06/2026,12:51:27,LOC89,PONTO,PTO_DE_BORDA_APARADA_15,X,3125.44,3124.93,-0.51,1.2,-1.2
10/06/2026,12:51:27,LOC90,PONTO,PTO_DE_BORDA_APARADA_23,X,3336.03,3336.57,0.54,1.2,-1.2
10/06/2026,12:51:27,LOC91,PONTO,PTO_DE_BORDA_APARADA_24,X,3310.15,3310.6,0.45,1.2,-1.2
10/06/2026,12:51:27,LOC92,PONTO,PTO_DE_BORDA_APARADA_21,Y,-306.52,-306.42,0.1,1.0,-1.0
10/06/2026,12:51:27,LOC93,PONTO,PTO_DE_BORDA_APARADA_20,Y,-306.52,-306.41,0.11,1.0,-1.0
10/06/2026,12:51:27,LOC94,PONTO,PTO_DE_BORDA_APARADA_19,Y,-306.52,-306.39,0.13,1.0,-1.0
10/06/2026,12:51:27,LOC95,PONTO,PTO_DE_BORDA_APARADA_18,Y,-306.52,-306.41,0.11,1.0,-1.0
10/06/2026,12:51:27,LOC96,PONTO,PTO_DE_BORDA_APARADA_17,Y,-306.52,-306.42,0.1,1.0,-1.0
10/06/2026,12:51:27,LOC97,PONTO,PTO_DE_BORDA_APARADA_16,Y,-306.52,-306.46,0.06,1.0,-1.0
10/06/2026,12:51:27,LOC98,PONTO,PTO_DE_BORDA_APARADA_22,Y,306.51,306.61,0.1,1.0,-1.0
10/06/2026,12:51:27,LOC99,PONTO,PTO_DE_BORDA_APARADA_05,Y,306.51,306.61,0.1,1.0,-1.0
10/06/2026,12:51:27,LOC100,PONTO,PTO_DE_BORDA_APARADA_06,Y,306.51,306.67,0.16,1.0,-1.0
10/06/2026,12:51:27,LOC101,PONTO,PTO_DE_BORDA_APARADA_07,Y,306.51,306.68,0.17,1.0,-1.0
10/06/2026,12:51:27,LOC102,PONTO,PTO_DE_BORDA_APARADA_08,Y,306.51,306.65,0.14,1.0,-1.0
10/06/2026,12:51:27,LOC103,PONTO,PTO_DE_BORDA_APARADA_09,Y,306.51,306.6,0.09,1.0,-1.0
