Data,Hora,Localização,TipoGeométrico,NomePonto,Eixo,Nominal,Medido,Desvio,Tol+,Tol-
10/11/2025,23:04:19,LOC23,CÍRCULO,28359,Y,-830.08,-831.48,-1.41,0.5,-0.5
10/11/2025,23:04:19,LOC23,CÍRCULO,28359,Z,273.81,273.36,-0.45,0.5,-0.5
10/11/2025,23:04:19,LOC62,CÍRCULO,28354,Y,-821.91,-821.59,0.32,0.5,-0.5
10/11/2025,23:04:19,LOC62,CÍRCULO,28354,Z,648.15,647.55,-0.59,0.5,-0.5
10/11/2025,23:04:19,LOC63,CÍRCULO,CÍR5,Y,-778.0,-777.2,0.8,1.0,-1.0
10/11/2025,23:04:19,LOC63,CÍRCULO,CÍR5,Z,405.75,405.82,0.07,1.0,-1.0
10/11/2025,23:04:19,LOC64,SLOT,SLTR1,Y,-778.96,-778.31,0.65,1.0,-1.0
10/11/2025,23:04:19,LOC64,SLOT,SLTR1,Z,361.9,361.59,-0.3,1.0,-1.0
10/11/2025,23:04:19,LOC65,CÍRCULO,CÍR4,Y,-745.94,-745.72,0.22,1.0,-1.0
10/11/2025,23:04:19,LOC65,CÍRCULO,CÍR4,Z,579.71,579.65,-0.06,1.0,-1.0
10/11/2025,23:04:19,LOC66,CÍRCULO,CÍR3,Y,-750.37,-749.9,0.47,1.0,-1.0
10/11/2025,23:04:19,LOC66,CÍRCULO,CÍR3,Z,427.84,426.86,-0.97,1.0,-1.0
10/11/2025,23:04:19,N/D,N/D,N/D,M,8.17,9.89,1.72,0.8,-0.8
10/11/2025,23:04:19,N/D,N/D,N/D,M,374.34,374.2,-0.15,0.8,-0.8
10/11/2025,23:04:19,LOC67,PONTO,PNT15,T,0.0,0.12,0.12,0.5,-0.5
10/11/2025,23:04:19,LOC68,PONTO,PNT16,T,0.0,0.18,0.18,0.5,-0.5
10/11/2025,23:04:19,LOC69,PONTO,PNT17,T,0.0,-0.29,-0.29,0.5,-0.5
10/11/2025,23:04:19,LOC70,PONTO,PNT18,T,0.0,-1.01,-1.01,0.5,-0.5
10/11/2025,23:04:19,LOC71,PONTO,PNT19,T,0.0,0.0,0.0,0.5,-0.5
10/11/2025,23:04:19,LOC72,PONTO,PNT20,T,0.0,-0.46,-0.46,0.5,-0.5
10/11/2025,23:04:19,LOC73,PONTO,PNT21,T,0.0,0.03,0.03,0.5,-0.5
10/11/2025,23:04:19,LOC74,PONTO,PNT22,T,0.0,0.21,0.21,0.5,-0.5
10/11/2025,23:04:19,LOC75,PONTO,PNT23,T,0.0,0.4,0.4,0.5,-0.5
10/11/2025,23:04:19,LOC76,PONTO,PNT24,T,0.0,0.41,0.41,0.5,-0.5
10/11/2025,23:04:19,LOC77,PONTO,PNT25,T,0.0,0.07,0.07,0.5,-0.5
10/11/2025,23:04:19,LOC78,PONTO,PNT26,T,0.0,-0.37,-0.37,0.5,-0.5
10/11/2025,23:04:19,LOC79,PONTO,PNT27,T,0.0,0.12,0.12,0.5,-0.5
10/11/2025,23:04:19,LOC80,PONTO,PNT28,T,0.0,-0.26,-0.26,0.5,-0.5
10/11/2025,23:04:19,LOC81,PONTO,PNT29,T,0.0,-0.25,-0.25,0.5,-0.5
10/11/2025,23:04:19,LOC82,PONTO,PNT30,T,0.0,-0.01,-0.01,0.5,-0.5
10/11/2025,23:04:19,LOC83,PONTO,PNT31,T,0.0,-0.24,-0.24,0.5,-0.5
10/11/2025,23:04:19,LOC84,PONTO,PNT32,T,0.0,0.64,0.64,0.5,-0.5
10/11/2025,23:04:19,LOC85,PONTO,PNT33,T,0.0,0.45,0.45,0.5,-0.5
10/11/2025,23:04:19,LOC86,PONTO,PNT34,T,0.0,0.35,0.35,0.5,-0.5
10/11/2025,23:04:19,LOC87,PONTO,PNT35,T,0.0,0.56,0.56,0.5,-0.5
10/11/2025,23:04:19,LOC88,PONTO,PNT36,T,0.0,0.06,0.06,0.5,-0.5
10/11/2025,23:04:19,LOC89,PONTO,PNT37,T,0.0,0.36,0.36,0.5,-0.5
10/11/2025,23:04:19,LOC90,PONTO,PNT38,T,0.0,-0.02,-0.02,0.5,-0.5
10/11/2025,23:04:19,LOC91,PONTO,PNT39,T,0.0,-0.32,-0.32,0.5,-0.5
10/11/2025,23:04:19,LOC92,PONTO,PNT40,T,0.0,0.26,0.26,0.5,-0.5
10/11/2025,23:04:19,LOC93,PONTO,PNT41,T,0.0,-0.14,-0.14,0.5,-0.5
10/11/2025,23:04:19,LOC94,PONTO,PNT42,T,0.0,-0.58,-0.58,0.5,-0.5
10/11/2025,23:04:19,LOC95,PONTO,PNT43,T,0.0,0.13,0.13,0.5,-0.5
10/11/2025,23:04:19,LOC96,PONTO,PNT44,T,0.0,1.59,1.59,0.5,-0.5
10/11/2025,23:04:19,LOC97,PONTO,PNT45,T,0.0,0.37,0.37,0.5,-0.5
10/11/2025,23:04:19,LOC98,PONTO,PNT46,T,0.0,0.15,0.15,0.5,-0.5
10/11/2025,23:04:19,LOC99,PONTO,PNT47,T,0.0,0.34,0.34,0.5,-0.5
10/11/2025,23:04:19,LOC100,PONTO,PNT48,T,0.0,0.61,0.61,0.5,-0.5
10/11/2025,23:04:19,LOC101,PONTO,PNT49,T,0.0,0.02,0.02,0.5,-0.5
10/11/2025,23:04:19,LOC102,PONTO,PNT51,T,0.0,-0.13,-0.13,0.5,-0.5
10/11/2025,23:04:19,LOC103,PONTO,PNT52,T,0.0,-0.44,-0.44,0.5,-0.5
10/11/2025,23:04:19,LOC104,PONTO,PNT53,T,0.0,-1.32,-1.32,0.5,-0.5
10/11/2025,23:04:19,LOC105,PONTO,PNT54,T,0.0,-0.89,-0.89,0.5,-0.5
10/11/2025,23:04:19,LOC106,PONTO,PNT55,T,0.0,-0.57,-0.57,0.5,-0.5
10/11/2025,23:04:19,LOC107,PONTO,PNT56,T,0.0,-0.35,-0.35,0.5,-0.5
10/11/2025,23:04:19,LOC108,PONTO,PNT57,T,0.0,-1.04,-1.04,0.5,-0.5
10/11/2025,23:04:19,LOC109,PONTO,PNT58,T,0.0,-0.38,-0.38,0.5,-0.5
10/11/2025,23:04:19,LOC110,PONTO,PNT59,T,0.0,-0.45,-0.45,0.5,-0.5
10/11/2025,23:04:19,LOC111,PONTO,PNT60,T,0.0,-0.55,-0.55,0.5,-0.5
10/11/2025,23:04:19,LOC112,PONTO,PNT9 BORDA,T,0.0,1.73,1.73,0.5,-0.5
10/11/2025,23:04:19,LOC113,PONTO,PNT8 BORDA,T,0.0,1.07,1.07,0.5,-0.5
10/11/2025,23:04:19,LOC114,PONTO,PNT7 BORDA,T,0.0,0.39,0.39,0.5,-0.5
10/11/2025,23:04:19,LOC115,PONTO,PNT6 BORDA,T,0.0,0.11,0.11,0.5,-0.5
10/11/2025,23:04:19,LOC116,PONTO,PNT5 BORDA,T,0.0,0.39,0.39,0.5,-0.5
10/11/2025,23:04:19,LOC117,PONTO,PNT4 BORDA,T,0.0,0.35,0.35,0.5,-0.5
10/11/2025,23:04:19,LOC118,PONTO,PNT3 BORDA,T,0.0,0.02,0.02,0.5,-0.5
10/11/2025,23:04:19,LOC119,PONTO,PNT21 BORDA,T,0.0,0.13,0.13,0.5,-0.5
10/11/2025,23:04:19,LOC120,PONTO,PNT20 BORDA,T,0.0,0.51,0.51,0.5,-0.5
10/11/2025,23:04:19,LOC121,PONTO,PNT2 BORDA,T,0.0,-0.19,-0.19,0.5,-0.5
10/11/2025,23:04:19,LOC122,PONTO,PNT19 BORDA,T,0.0,0.17,0.17,0.5,-0.5
10/11/2025,23:04:19,LOC123,PONTO,PNT18 BORDA,T,0.0,-0.45,-0.45,0.5,-0.5
10/11/2025,23:04:19,LOC124,PONTO,PNT17 BORDA,T,0.0,-0.8,-0.8,0.5,-0.5
10/11/2025,23:04:19,LOC125,PONTO,PNT16 BORDA,T,0.0,-1.54,-1.54,0.5,-0.5
10/11/2025,23:04:19,LOC126,PONTO,PNT15 BPRDA,T,0.0,-1.7,-1.7,0.5,-0.5
10/11/2025,23:04:19,LOC127,PONTO,PNT14 BORDA,T,0.0,0.74,0.74,0.5,-0.5
10/11/2025,23:04:19,LOC128,PONTO,PNT13 BORDA,T,0.0,-0.1,-0.1,0.5,-0.5
10/11/2025,23:04:19,LOC129,PONTO,PNT12 BORDA,T,0.0,0.22,0.22,0.5,-0.5
10/11/2025,23:04:19,LOC130,PONTO,PNT11 BORDA,T,0.0,-0.13,-0.13,0.5,-0.5
10/11/2025,23:04:19,LOC131,PONTO,PNT10 BORDA,T,0.0,1.29,1.29,0.5,-0.5
10/11/2025,23:04:19,LOC132,PONTO,PNT1 BORDA,T,0.0,-1.67,-1.67,0.5,-0.5
