Data,Hora,Localização,TipoGeométrico,NomePonto,Eixo,Nominal,Medido,Desvio,Tol+,Tol-
19/11/2025,20:54:19,LOC23,CÍRCULO,28359,Y,-830.08,-830.65,-0.57,0.5,-0.5
19/11/2025,20:54:19,LOC23,CÍRCULO,28359,Z,273.81,273.57,-0.24,0.5,-0.5
19/11/2025,20:54:19,LOC62,CÍRCULO,28354,Y,-821.91,-821.7,0.21,0.5,-0.5
19/11/2025,20:54:19,LOC62,CÍRCULO,28354,Z,648.15,647.46,-0.69,0.5,-0.5
19/11/2025,20:54:19,LOC63,CÍRCULO,CÍR5,Y,-778.0,-777.23,0.77,1.0,-1.0
19/11/2025,20:54:19,LOC63,CÍRCULO,CÍR5,Z,405.75,405.82,0.07,1.0,-1.0
19/11/2025,20:54:19,LOC64,SLOT,SLTR1,Y,-778.96,-778.32,0.64,1.0,-1.0
19/11/2025,20:54:19,LOC64,SLOT,SLTR1,Z,361.9,361.58,-0.32,1.0,-1.0
19/11/2025,20:54:19,LOC65,CÍRCULO,CÍR4,Y,-745.94,-745.69,0.25,1.0,-1.0
19/11/2025,20:54:19,LOC65,CÍRCULO,CÍR4,Z,579.71,579.64,-0.08,1.0,-1.0
19/11/2025,20:54:19,LOC66,CÍRCULO,CÍR3,Y,-750.37,-749.84,0.53,1.0,-1.0
19/11/2025,20:54:19,LOC66,CÍRCULO,CÍR3,Z,427.84,426.89,-0.95,1.0,-1.0
19/11/2025,20:54:19,N/D,N/D,N/D,M,8.17,8.95,0.78,0.8,-0.8
19/11/2025,20:54:19,N/D,N/D,N/D,M,374.34,373.89,-0.45,0.8,-0.8
19/11/2025,20:54:19,LOC67,PONTO,PNT15,T,0.0,0.02,0.02,0.5,-0.5
19/11/2025,20:54:19,LOC68,PONTO,PNT16,T,0.0,0.09,0.09,0.5,-0.5
19/11/2025,20:54:19,LOC69,PONTO,PNT17,T,0.0,-0.29,-0.29,0.5,-0.5
19/11/2025,20:54:19,LOC70,PONTO,PNT18,T,0.0,-0.06,-0.06,0.5,-0.5
19/11/2025,20:54:19,LOC71,PONTO,PNT19,T,0.0,0.04,0.04,0.5,-0.5
19/11/2025,20:54:19,LOC72,PONTO,PNT20,T,0.0,-0.43,-0.43,0.5,-0.5
19/11/2025,20:54:19,LOC73,PONTO,PNT21,T,0.0,-0.05,-0.05,0.5,-0.5
19/11/2025,20:54:19,LOC74,PONTO,PNT22,T,0.0,0.25,0.25,0.5,-0.5
19/11/2025,20:54:19,LOC75,PONTO,PNT23,T,0.0,0.35,0.35,0.5,-0.5
19/11/2025,20:54:19,LOC76,PONTO,PNT24,T,0.0,0.4,0.4,0.5,-0.5
19/11/2025,20:54:19,LOC77,PONTO,PNT25,T,0.0,0.06,0.06,0.5,-0.5
19/11/2025,20:54:19,LOC78,PONTO,PNT26,T,0.0,-0.41,-0.41,0.5,-0.5
19/11/2025,20:54:19,LOC79,PONTO,PNT27,T,0.0,0.02,0.02,0.5,-0.5
19/11/2025,20:54:19,LOC80,PONTO,PNT28,T,0.0,-0.36,-0.36,0.5,-0.5
19/11/2025,20:54:19,LOC81,PONTO,PNT29,T,0.0,-0.29,-0.29,0.5,-0.5
19/11/2025,20:54:19,LOC82,PONTO,PNT30,T,0.0,-0.05,-0.05,0.5,-0.5
