Data,Hora,Localização,TipoGeométrico,NomePonto,Eixo,Nominal,Medido,Desvio,Tol+,Tol-
31/10/2025,22:57:38,LOC23,CÍRCULO,28359,Y,-830.08,-830.41,-0.34,0.5,-0.5
31/10/2025,22:57:38,LOC23,CÍRCULO,28359,Z,273.81,272.96,-0.85,0.5,-0.5
31/10/2025,22:57:38,LOC62,CÍRCULO,28354,Y,-821.91,-821.73,0.18,0.5,-0.5
31/10/2025,22:57:38,LOC62,CÍRCULO,28354,Z,648.15,647.36,-0.79,0.5,-0.5
31/10/2025,22:57:38,LOC63,CÍRCULO,CÍR5,Y,-778.0,-777.21,0.79,1.0,-1.0
31/10/2025,22:57:38,LOC63,CÍRCULO,CÍR5,Z,405.75,405.86,0.11,1.0,-1.0
31/10/2025,22:57:38,LOC64,SLOT,SLTR1,Y,-778.96,-778.36,0.6,1.0,-1.0
31/10/2025,22:57:38,LOC64,SLOT,SLTR1,Z,361.9,361.74,-0.16,1.0,-1.0
31/10/2025,22:57:38,LOC65,CÍRCULO,CÍR4,Y,-745.75,-745.72,0.03,1.0,-1.0
31/10/2025,22:57:38,LOC65,CÍRCULO,CÍR4,Z,579.7,580.23,0.52,1.0,-1.0
31/10/2025,22:57:38,LOC66,CÍRCULO,CÍR3,Y,-750.37,-749.88,0.49,1.0,-1.0
31/10/2025,22:57:38,LOC66,CÍRCULO,CÍR3,Z,427.84,427.2,-0.64,1.0,-1.0
31/10/2025,22:57:38,N/D,N/D,N/D,M,8.17,8.69,0.52,0.8,-0.8
31/10/2025,22:57:38,N/D,N/D,N/D,M,374.34,374.41,0.07,0.8,-0.8
31/10/2025,22:57:38,LOC67,PONTO,PNT15,T,0.0,-0.08,-0.08,0.5,-0.5
31/10/2025,22:57:38,LOC68,PONTO,PNT16,T,0.0,0.09,0.09,0.5,-0.5
31/10/2025,22:57:38,LOC69,PONTO,PNT17,T,0.0,-0.36,-0.36,0.5,-0.5
31/10/2025,22:57:38,LOC70,PONTO,PNT18,T,0.0,-1.37,-1.37,0.5,-0.5
31/10/2025,22:57:38,LOC71,PONTO,PNT19,T,0.0,-0.07,-0.07,0.5,-0.5
31/10/2025,22:57:38,LOC72,PONTO,PNT20,T,0.0,-0.76,-0.76,0.5,-0.5
31/10/2025,22:57:38,LOC73,PONTO,PNT21,T,0.0,0.14,0.14,0.5,-0.5
31/10/2025,22:57:38,LOC74,PONTO,PNT22,T,0.0,0.27,0.27,0.5,-0.5
31/10/2025,22:57:38,LOC75,PONTO,PNT23,T,0.0,0.49,0.49,0.5,-0.5
31/10/2025,22:57:38,LOC76,PONTO,PNT24,T,0.0,0.41,0.41,0.5,-0.5
31/10/2025,22:57:38,LOC77,PONTO,PNT25,T,0.0,0.2,0.2,0.5,-0.5
31/10/2025,22:57:38,LOC78,PONTO,PNT26,T,0.0,-0.14,-0.14,0.5,-0.5
31/10/2025,22:57:38,LOC79,PONTO,PNT27,T,0.0,-0.67,-0.67,0.5,-0.5
31/10/2025,22:57:38,LOC80,PONTO,PNT28,T,0.0,-0.71,-0.71,0.5,-0.5
31/10/2025,22:57:38,LOC81,PONTO,PNT29,T,0.0,-0.06,-0.06,0.5,-0.5
31/10/2025,22:57:38,LOC82,PONTO,PNT30,T,0.0,-0.58,-0.58,0.5,-0.5
31/10/2025,22:57:38,LOC83,PONTO,PNT31,T,0.0,-0.33,-0.33,0.5,-0.5
31/10/2025,22:57:38,LOC84,PONTO,PNT32,T,0.0,0.64,0.64,0.5,-0.5
31/10/2025,22:57:38,LOC85,PONTO,PNT33,T,0.0,0.52,0.52,0.5,-0.5
31/10/2025,22:57:38,LOC86,PONTO,PNT34,T,0.0,0.3,0.3,0.5,-0.5
31/10/2025,22:57:38,LOC87,PONTO,PNT35,T,0.0,0.65,0.65,0.5,-0.5
31/10/2025,22:57:38,LOC88,PONTO,PNT36,T,0.0,0.18,0.18,0.5,-0.5
31/10/2025,22:57:38,LOC89,PONTO,PNT37,T,0.0,0.47,0.47,0.5,-0.5
31/10/2025,22:57:38,LOC90,PONTO,PNT38,T,0.0,0.06,0.06,0.5,-0.5
31/10/2025,22:57:38,LOC91,PONTO,PNT39,T,0.0,-0.38,-0.38,0.5,-0.5
31/10/2025,22:57:38,LOC92,PONTO,PNT40,T,0.0,0.29,0.29,0.5,-0.5
31/10/2025,22:57:38,LOC93,PONTO,PNT41,T,0.0,-0.19,-0.19,0.5,-0.5
31/10/2025,22:57:38,LOC94,PONTO,PNT42,T,0.0,-0.51,-0.51,0.5,-0.5
31/10/2025,22:57:38,LOC95,PONTO,PNT43,T,0.0,0.13,0.13,0.5,-0.5
31/10/2025,22:57:38,LOC96,PONTO,PNT44,T,0.0,1.39,1.39,0.5,-0.5
31/10/2025,22:57:38,LOC97,PONTO,PNT45,T,0.0,0.26,0.26,0.5,-0.5
31/10/2025,22:57:38,LOC98,PONTO,PNT46,T,0.0,0.13,0.13,0.5,-0.5
31/10/2025,22:57:38,LOC99,PONTO,PNT47,T,0.0,0.36,0.36,0.5,-0.5
31/10/2025,22:57:38,LOC100,PONTO,PNT48,T,0.0,0.67,0.67,0.5,-0.5
31/10/2025,22:57:38,LOC101,PONTO,PNT49,T,0.0,0.22,0.22,0.5,-0.5
31/10/2025,22:57:38,LOC102,PONTO,PNT51,T,0.0,0.14,0.14,0.5,-0.5
31/10/2025,22:57:38,LOC103,PONTO,PNT52,T,0.0,-0.25,-0.25,0.5,-0.5
31/10/2025,22:57:38,LOC104,PONTO,PNT53,T,0.0,-1.23,-1.23,0.5,-0.5
31/10/2025,22:57:38,LOC105,PONTO,PNT54,T,0.0,-0.88,-0.88,0.5,-0.5
31/10/2025,22:57:38,LOC106,PONTO,PNT55,T,0.0,-0.46,-0.46,0.5,-0.5
31/10/2025,22:57:38,LOC107,PONTO,PNT56,T,0.0,-0.3,-0.3,0.5,-0.5
31/10/2025,22:57:38,LOC108,PONTO,PNT57,T,0.0,-1.12,-1.12,0.5,-0.5
31/10/2025,22:57:38,LOC109,PONTO,PNT58,T,0.0,-0.41,-0.41,0.5,-0.5
31/10/2025,22:57:38,LOC110,PONTO,PNT59,T,0.0,-0.33,-0.33,0.5,-0.5
31/10/2025,22:57:38,LOC111,PONTO,PNT60,T,0.0,-0.4,-0.4,0.5,-0.5
31/10/2025,22:57:38,LOC112,PONTO,PNT9 BORDA,T,0.0,1.09,1.09,0.5,-0.5
31/10/2025,22:57:38,LOC113,PONTO,PNT8 BORDA,T,0.0,1.36,1.36,0.5,-0.5
31/10/2025,22:57:38,LOC114,PONTO,PNT7 BORDA,T,0.0,0.76,0.76,0.5,-0.5
31/10/2025,22:57:38,LOC117,PONTO,PNT4 BORDA,T,0.0,0.34,0.34,0.5,-0.5
31/10/2025,22:57:38,LOC119,PONTO,PNT21 BORDA,T,0.0,0.76,0.76,0.5,-0.5
31/10/2025,22:57:38,LOC120,PONTO,PNT20 BORDA,T,0.0,0.78,0.78,0.5,-0.5
31/10/2025,22:57:38,LOC122,PONTO,PNT19 BORDA,T,0.0,0.3,0.3,0.5,-0.5
31/10/2025,22:57:38,LOC124,PONTO,PNT17 BORDA,T,0.0,-0.95,-0.95,0.5,-0.5
31/10/2025,22:57:38,LOC125,PONTO,PNT16 BORDA,T,0.0,-0.6,-0.6,0.5,-0.5
31/10/2025,22:57:38,LOC126,PONTO,PNT15 BPRDA,T,0.0,-1.75,-1.75,0.5,-0.5
31/10/2025,22:57:38,LOC127,PONTO,PNT14 BORDA,T,0.0,0.55,0.55,0.5,-0.5
31/10/2025,22:57:38,LOC128,PONTO,PNT13 BORDA,T,0.0,-0.24,-0.24,0.5,-0.5
31/10/2025,22:57:38,LOC129,PONTO,PNT12 BORDA,T,0.0,0.19,0.19,0.5,-0.5
31/10/2025,22:57:38,LOC130,PONTO,PNT11 BORDA,T,0.0,-0.29,-0.29,0.5,-0.5
31/10/2025,22:57:38,LOC132,PONTO,PNT1 BORDA,T,0.0,-1.81,-1.81,0.5,-0.5
