Data,Hora,Localização,TipoGeométrico,NomePonto,Eixo,Nominal,Medido,Desvio,Tol+,Tol-
14/11/2025,09:00:08,LOC23,CÍRCULO,28359,Y,-830.08,-831.76,-1.68,0.5,-0.5
14/11/2025,09:00:08,LOC23,CÍRCULO,28359,Z,273.81,274.18,0.38,0.5,-0.5
14/11/2025,09:00:08,LOC62,CÍRCULO,28354,Y,-821.91,-821.46,0.45,0.5,-0.5
14/11/2025,09:00:08,LOC62,CÍRCULO,28354,Z,648.15,647.48,-0.67,0.5,-0.5
14/11/2025,09:00:08,LOC63,CÍRCULO,CÍR5,Y,-778.0,-776.55,1.45,1.0,-1.0
14/11/2025,09:00:08,LOC63,CÍRCULO,CÍR5,Z,405.75,406.07,0.32,1.0,-1.0
14/11/2025,09:00:08,LOC64,SLOT,SLTR1,Y,-778.96,-778.28,0.68,1.0,-1.0
14/11/2025,09:00:08,LOC64,SLOT,SLTR1,Z,361.9,362.1,0.2,1.0,-1.0
14/11/2025,09:00:08,LOC65,CÍRCULO,CÍR4,Y,-745.75,-744.41,1.34,1.0,-1.0
14/11/2025,09:00:08,LOC65,CÍRCULO,CÍR4,Z,579.7,580.06,0.35,1.0,-1.0
14/11/2025,09:00:08,LOC66,CÍRCULO,CÍR3,Y,-750.37,-749.08,1.29,1.0,-1.0
14/11/2025,09:00:08,LOC66,CÍRCULO,CÍR3,Z,427.84,427.18,-0.66,1.0,-1.0
14/11/2025,09:00:08,N/D,N/D,N/D,M,8.17,10.29,2.13,0.8,-0.8
14/11/2025,09:00:08,N/D,N/D,N/D,M,374.34,373.3,-1.04,0.8,-0.8
14/11/2025,09:00:08,LOC67,PONTO,PNT15,T,0.0,0.69,0.69,0.5,-0.5
14/11/2025,09:00:08,LOC68,PONTO,PNT16,T,0.0,0.72,0.72,0.5,-0.5
14/11/2025,09:00:08,LOC69,PONTO,PNT17,T,0.0,0.24,0.24,0.5,-0.5
14/11/2025,09:00:08,LOC70,PONTO,PNT18,T,0.0,0.39,0.39,0.5,-0.5
14/11/2025,09:00:08,LOC71,PONTO,PNT19,T,0.0,-0.1,-0.1,0.5,-0.5
14/11/2025,09:00:08,LOC72,PONTO,PNT20,T,0.0,0.06,0.06,0.5,-0.5
14/11/2025,09:00:08,LOC73,PONTO,PNT21,T,0.0,0.05,0.05,0.5,-0.5
14/11/2025,09:00:08,LOC74,PONTO,PNT22,T,0.0,-0.12,-0.12,0.5,-0.5
14/11/2025,09:00:08,LOC75,PONTO,PNT23,T,0.0,-0.74,-0.74,0.5,-0.5
14/11/2025,09:00:08,LOC76,PONTO,PNT24,T,0.0,-0.63,-0.63,0.5,-0.5
14/11/2025,09:00:08,LOC77,PONTO,PNT25,T,0.0,-1.08,-1.08,0.5,-0.5
14/11/2025,09:00:08,LOC78,PONTO,PNT26,T,0.0,-1.64,-1.64,0.5,-0.5
14/11/2025,09:00:08,LOC79,PONTO,PNT27,T,0.0,-1.52,-1.52,0.5,-0.5
14/11/2025,09:00:08,LOC80,PONTO,PNT28,T,0.0,-1.54,-1.54,0.5,-0.5
14/11/2025,09:00:08,LOC81,PONTO,PNT29,T,0.0,-2.2,-2.2,0.5,-0.5
14/11/2025,09:00:08,LOC82,PONTO,PNT30,T,0.0,-1.56,-1.56,0.5,-0.5
14/11/2025,09:00:08,LOC83,PONTO,PNT31,T,0.0,-1.0,-1.0,0.5,-0.5
14/11/2025,09:00:08,LOC84,PONTO,PNT32,T,0.0,0.01,0.01,0.5,-0.5
14/11/2025,09:00:08,LOC85,PONTO,PNT33,T,0.0,0.16,0.16,0.5,-0.5
14/11/2025,09:00:08,LOC86,PONTO,PNT34,T,0.0,0.48,0.48,0.5,-0.5
14/11/2025,09:00:08,LOC87,PONTO,PNT35,T,0.0,0.86,0.86,0.5,-0.5
14/11/2025,09:00:08,LOC88,PONTO,PNT36,T,0.0,-0.11,-0.11,0.5,-0.5
14/11/2025,09:00:08,LOC89,PONTO,PNT37,T,0.0,0.26,0.26,0.5,-0.5
14/11/2025,09:00:08,LOC90,PONTO,PNT38,T,0.0,0.49,0.49,0.5,-0.5
14/11/2025,09:00:08,LOC91,PONTO,PNT39,T,0.0,-0.45,-0.45,0.5,-0.5
14/11/2025,09:00:08,LOC92,PONTO,PNT40,T,0.0,0.69,0.69,0.5,-0.5
14/11/2025,09:00:08,LOC93,PONTO,PNT41,T,0.0,-0.17,-0.17,0.5,-0.5
