Data,Hora,Localização,TipoGeométrico,NomePonto,Eixo,Nominal,Medido,Desvio,Tol+,Tol-
21/11/2025,21:51:08,N/D,N/D,N/D,M,374.33,373.89,-0.44,0.01,-0.01
21/11/2025,21:51:08,LOC23,CÍRCULO,28359,Y,-830.08,-830.7,-0.62,0.5,-0.5
21/11/2025,21:51:08,LOC23,CÍRCULO,28359,Z,273.81,273.65,-0.16,0.5,-0.5
21/11/2025,21:51:08,LOC62,CÍRCULO,28354,Y,-821.91,-821.7,0.21,0.5,-0.5
21/11/2025,21:51:08,LOC62,CÍRCULO,28354,Z,648.15,647.39,-0.76,0.5,-0.5
21/11/2025,21:51:08,LOC63,CÍRCULO,CÍR5,Y,-778.0,-777.52,0.48,1.0,-1.0
21/11/2025,21:51:08,LOC63,CÍRCULO,CÍR5,Z,405.75,405.91,0.16,1.0,-1.0
21/11/2025,21:51:08,LOC64,SLOT,SLTR1,Y,-778.96,-778.62,0.34,1.0,-1.0
21/11/2025,21:51:08,LOC64,SLOT,SLTR1,Z,361.9,361.84,-0.06,1.0,-1.0
21/11/2025,21:51:08,LOC65,CÍRCULO,CÍR4,Y,-745.94,-745.65,0.29,1.0,-1.0
21/11/2025,21:51:08,LOC65,CÍRCULO,CÍR4,Z,579.71,579.88,0.16,1.0,-1.0
21/11/2025,21:51:08,LOC66,CÍRCULO,CÍR3,Y,-750.37,-749.65,0.72,1.0,-1.0
21/11/2025,21:51:08,LOC66,CÍRCULO,CÍR3,Z,427.84,427.08,-0.75,1.0,-1.0
21/11/2025,21:51:08,N/D,N/D,N/D,M,8.17,9.0,0.83,0.8,-0.8
21/11/2025,21:51:08,N/D,N/D,N/D,M,374.34,373.74,-0.6,0.8,-0.8
21/11/2025,21:51:08,LOC67,PONTO,PNT15,T,0.0,-0.03,-0.03,0.5,-0.5
21/11/2025,21:51:08,LOC68,PONTO,PNT16,T,0.0,-0.01,-0.01,0.5,-0.5
21/11/2025,21:51:08,LOC69,PONTO,PNT17,T,0.0,-0.48,-0.48,0.5,-0.5
21/11/2025,21:51:08,LOC70,PONTO,PNT18,T,0.0,-0.25,-0.25,0.5,-0.5
21/11/2025,21:51:08,LOC71,PONTO,PNT19,T,0.0,-0.15,-0.15,0.5,-0.5
21/11/2025,21:51:08,LOC72,PONTO,PNT20,T,0.0,-0.64,-0.64,0.5,-0.5
21/11/2025,21:51:08,LOC73,PONTO,PNT21,T,0.0,-0.02,-0.02,0.5,-0.5
21/11/2025,21:51:08,LOC74,PONTO,PNT22,T,0.0,0.34,0.34,0.5,-0.5
21/11/2025,21:51:08,LOC75,PONTO,PNT23,T,0.0,0.4,0.4,0.5,-0.5
21/11/2025,21:51:08,LOC76,PONTO,PNT24,T,0.0,0.37,0.37,0.5,-0.5
21/11/2025,21:51:08,LOC77,PONTO,PNT25,T,0.0,0.06,0.06,0.5,-0.5
21/11/2025,21:51:08,LOC78,PONTO,PNT26,T,0.0,-0.38,-0.38,0.5,-0.5
21/11/2025,21:51:08,LOC79,PONTO,PNT27,T,0.0,-0.26,-0.26,0.5,-0.5
21/11/2025,21:51:08,LOC80,PONTO,PNT28,T,0.0,-0.72,-0.72,0.5,-0.5
21/11/2025,21:51:08,LOC81,PONTO,PNT29,T,0.0,-0.8,-0.8,0.5,-0.5
21/11/2025,21:51:08,LOC82,PONTO,PNT30,T,0.0,-0.46,-0.46,0.5,-0.5
21/11/2025,21:51:08,LOC83,PONTO,PNT31,T,0.0,-0.35,-0.35,0.5,-0.5
21/11/2025,21:51:08,LOC84,PONTO,PNT32,T,0.0,0.57,0.57,0.5,-0.5
21/11/2025,21:51:08,LOC85,PONTO,PNT33,T,0.0,0.52,0.52,0.5,-0.5
21/11/2025,21:51:08,LOC86,PONTO,PNT34,T,0.0,0.37,0.37,0.5,-0.5
21/11/2025,21:51:08,LOC87,PONTO,PNT35,T,0.0,0.65,0.65,0.5,-0.5
21/11/2025,21:51:08,LOC88,PONTO,PNT36,T,0.0,0.09,0.09,0.5,-0.5
21/11/2025,21:51:08,LOC89,PONTO,PNT37,T,0.0,0.38,0.38,0.5,-0.5
21/11/2025,21:51:08,LOC90,PONTO,PNT38,T,0.0,-0.09,-0.09,0.5,-0.5
21/11/2025,21:51:08,LOC91,PONTO,PNT39,T,0.0,-0.31,-0.31,0.5,-0.5
21/11/2025,21:51:08,LOC92,PONTO,PNT40,T,0.0,0.34,0.34,0.5,-0.5
21/11/2025,21:51:08,LOC93,PONTO,PNT41,T,0.0,-0.05,-0.05,0.5,-0.5
21/11/2025,21:51:08,LOC94,PONTO,PNT42,T,0.0,-0.47,-0.47,0.5,-0.5
21/11/2025,21:51:08,LOC95,PONTO,PNT43,T,0.0,0.31,0.31,0.5,-0.5
21/11/2025,21:51:08,LOC96,PONTO,PNT44,T,0.0,0.46,0.46,0.5,-0.5
21/11/2025,21:51:08,LOC97,PONTO,PNT45,T,0.0,0.28,0.28,0.5,-0.5
21/11/2025,21:51:08,LOC98,PONTO,PNT46,T,0.0,0.2,0.2,0.5,-0.5
21/11/2025,21:51:08,LOC99,PONTO,PNT47,T,0.0,0.38,0.38,0.5,-0.5
21/11/2025,21:51:08,LOC100,PONTO,PNT48,T,0.0,0.59,0.59,0.5,-0.5
21/11/2025,21:51:08,LOC101,PONTO,PNT49,T,0.0,-0.06,-0.06,0.5,-0.5
21/11/2025,21:51:08,LOC102,PONTO,PNT51,T,0.0,-0.07,-0.07,0.5,-0.5
21/11/2025,21:51:08,LOC103,PONTO,PNT52,T,0.0,-0.33,-0.33,0.5,-0.5
21/11/2025,21:51:08,LOC104,PONTO,PNT53,T,0.0,-0.15,-0.15,0.5,-0.5
21/11/2025,21:51:08,LOC105,PONTO,PNT54,T,0.0,-0.4,-0.4,0.5,-0.5
21/11/2025,21:51:08,LOC106,PONTO,PNT55,T,0.0,-0.47,-0.47,0.5,-0.5
21/11/2025,21:51:08,LOC107,PONTO,PNT56,T,0.0,-0.18,-0.18,0.5,-0.5
21/11/2025,21:51:08,LOC108,PONTO,PNT57,T,0.0,-0.44,-0.44,0.5,-0.5
21/11/2025,21:51:08,LOC109,PONTO,PNT58,T,0.0,-0.2,-0.2,0.5,-0.5
21/11/2025,21:51:08,LOC110,PONTO,PNT59,T,0.0,-0.24,-0.24,0.5,-0.5
21/11/2025,21:51:08,LOC111,PONTO,PNT60,T,0.0,-0.31,-0.31,0.5,-0.5
21/11/2025,21:51:08,LOC112,PONTO,PNT9 BORDA,T,0.0,0.2,0.2,0.5,-0.5
